Entity,Code,Day,Weekly cases per million people
Converse County ,WY,2020-07-03,11722833.164520329
Converse County ,WY,2020-07-04,831211.112718854
Converse County ,WY,2020-07-05,102001229.92331067
Converse County ,WY,2020-07-06,2366878.8887281143
Converse County ,WY,2020-07-07,8922370.13456808
Converse County ,WY,2020-07-08,1923310.6641585878
Converse County ,WY,2020-07-09,6704239.618000289
Converse County ,WY,2020-07-10,9504485.602662422
Converse County ,WY,2020-07-11,329330.0535378382
Converse County ,WY,2020-07-12,300897.1205324845
Converse County ,WY,2020-07-13,3038.6340616408625
Converse County ,WY,2020-07-14,236217.6240775575
Converse County ,WY,2020-07-15,10517001.881059181
Converse County ,WY,2020-07-16,3468311.387642888
Converse County ,WY,2020-07-17,665533.2079293879
Converse County ,WY,2020-07-18,352553.8995803791
Converse County ,WY,2020-07-19,79800.31833309217
Converse County ,WY,2020-07-20,
Converse County ,WY,2020-07-21,3163579.8003183333
Converse County ,WY,2020-07-22,1233178.9900159168
Converse County ,WY,2020-07-23,582404.8618144986
Converse County ,WY,2020-07-24,11884242.51193749
Converse County ,WY,2020-07-25,
Converse County ,WY,2020-07-26,1157.5748806250904
Converse County ,WY,2020-07-27,54623.064679496456
Converse County ,WY,2020-07-28,583779.4819852408
Converse County ,WY,2020-07-29,623788.1637968457
Converse County ,WY,2020-07-30,
Converse County ,WY,2020-07-31,135508.60946317465
Converse County ,WY,2020-08-01,21921.574301837652
Converse County ,WY,2020-08-02,28505.28143539285
Converse County ,WY,2020-08-03,26407.176964259874
Converse County ,WY,2020-08-04,1374.620170742295
Converse County ,WY,2020-08-05,184054.4060193894
Converse County ,WY,2020-08-06,10490.522355664882
Converse County ,WY,2020-08-07,57010.5628707857
Converse County ,WY,2020-08-08,73578.35334973231
Converse County ,WY,2020-08-09,4485.602662422226
Converse County ,WY,2020-08-10,14469.68600781363
Converse County ,WY,2020-08-11,113731.73202141514
Converse County ,WY,2020-08-12,219288.09144841557
Converse County ,WY,2020-08-13,382361.4527564752
Converse County ,WY,2020-08-14,101143.10519461728
Converse County ,WY,2020-08-15,604760.5266965707
Converse County ,WY,2020-08-16,129576.03819997107
Converse County ,WY,2020-08-17,91882.50614961656
Converse County ,WY,2020-08-18,110041.96208942265
Converse County ,WY,2020-08-19,14180.29228765736
Converse County ,WY,2020-08-20,184126.75444942844
Converse County ,WY,2020-08-21,169657.06844161483
Converse County ,WY,2020-08-22,19317.0308204312
Converse County ,WY,2020-08-23,371292.14296049776
Converse County ,WY,2020-08-24,4557.951092461294
Converse County ,WY,2020-08-25,25249.602083634785
Converse County ,WY,2020-08-26,69020.40225727102
Converse County ,WY,2020-08-27,1870641.0070901462
Converse County ,WY,2020-08-28,144986.25379829257
Converse County ,WY,2020-08-29,506.4390102734771
Converse County ,WY,2020-08-30,135942.70004340904
Converse County ,WY,2020-08-31,7596.585154102156
Converse County ,WY,2020-09-01,33569.67153812762
Converse County ,WY,2020-09-02,317754.30473158736
Converse County ,WY,2020-09-03,9911.734915352337
Converse County ,WY,2020-09-04,2532.195051367385
Converse County ,WY,2020-09-05,39791.63652148748
Converse County ,WY,2020-09-06,17146.57791925915
Converse County ,WY,2020-09-07,397337.5777745623
Converse County ,WY,2020-09-08,0.0
Converse County ,WY,2020-09-09,3328.027781797135
Converse County ,WY,2020-09-10,374764.86760237307
Converse County ,WY,2020-09-11,1613659.3835913762
Converse County ,WY,2020-09-12,33642.019968166685
Converse County ,WY,2020-09-13,1519.3170308204312
Converse County ,WY,2020-09-14,4992.041672695702
Converse County ,WY,2020-09-15,62364.34669367675
Converse County ,WY,2020-09-16,92244.2482998119
Converse County ,WY,2020-09-17,36246.56344957314
Converse County ,WY,2020-09-18,12226.884676602518
Converse County ,WY,2020-09-19,506.4390102734771
Converse County ,WY,2020-09-20,53031.39921863696
Converse County ,WY,2020-09-21,33786.716828244826
Converse County ,WY,2020-09-22,237736.94110837794
Converse County ,WY,2020-09-23,0.0
Converse County ,WY,2020-09-24,158804.8039357546
Converse County ,WY,2020-09-25,17146.57791925915
Converse County ,WY,2020-09-26,152727.53581247287
Converse County ,WY,2020-09-27,5064.39010273477
Converse County ,WY,2020-09-28,1012.8780205469542
Converse County ,WY,2020-09-29,506.4390102734771
Converse County ,WY,2020-09-30,5498.48068296918
Converse County ,WY,2020-10-01,17942.410649688904
Converse County ,WY,2020-10-02,1015989.0030386341
Converse County ,WY,2020-10-03,3545.07307191434
Converse County ,WY,2020-10-04,25249.602083634785
Converse County ,WY,2020-10-05,23151.49761250181
Converse County ,WY,2020-10-06,69454.49283750543
Converse County ,WY,2020-10-07,1442844.7402691361
Converse County ,WY,2020-10-08,0.0
Converse County ,WY,2020-10-09,7596.585154102156
Converse County ,WY,2020-10-10,45362.46563449573
Converse County ,WY,2020-10-11,12371.581536680655
Converse County ,WY,2020-10-12,321805.8168137751
Converse County ,WY,2020-10-13,0.0
Converse County ,WY,2020-10-14,764216.466502677
Converse County ,WY,2020-10-15,48762.84184633194
Converse County ,WY,2020-10-16,287946.75155549124
Converse County ,WY,2020-10-17,4808276.660396469
Converse County ,WY,2020-10-18,19678.772970626538
Converse County ,WY,2020-10-19,47171.176385472434
Converse County ,WY,2020-10-20,31833.309217189984
Converse County ,WY,2020-10-21,41527.99884242512
Converse County ,WY,2020-10-22,1934018.23180437
Converse County ,WY,2020-10-23,506.4390102734771
Converse County ,WY,2020-10-24,2604.5434814064533
Converse County ,WY,2020-10-25,6077.268123281725
Converse County ,WY,2020-10-26,164882.07205903632
Converse County ,WY,2020-10-27,2917450.4413254233
Converse County ,WY,2020-10-28,28867.02358558819
Converse County ,WY,2020-10-29,112212.4149905947
Converse County ,WY,2020-10-30,16857.18419910288
Converse County ,WY,2020-10-31,1763203.58848213
Converse County ,WY,2020-11-01,446389.81334105047
Converse County ,WY,2020-11-02,166111.99536970048
Converse County ,WY,2020-11-03,1796917.9568803357
Converse County ,WY,2020-11-04,266314.57097380987
Converse County ,WY,2020-11-05,7160541.166256692
Converse County ,WY,2020-11-06,
Converse County ,WY,2020-11-07,9043.55375488352
Converse County ,WY,2020-11-08,1309289.5384170164
Converse County ,WY,2020-11-09,227680.5093329475
Converse County ,WY,2020-11-10,35450.730719143394
Converse County ,WY,2020-11-11,
Converse County ,WY,2020-11-12,0.0
Converse County ,WY,2020-11-13,312545.2177687744
Converse County ,WY,2020-11-14,449934.88641296484
Converse County ,WY,2020-11-15,301258.8626826798
Converse County ,WY,2020-11-16,
Converse County ,WY,2020-11-17,33352.62624801042
Converse County ,WY,2020-11-18,1100636.6661843439
Converse County ,WY,2020-11-19,7090.14614382868
Converse County ,WY,2020-11-20,668933.5841412242
Converse County ,WY,2020-11-21,506.4390102734771
Converse County ,WY,2020-11-22,1388800.4630299523
Converse County ,WY,2020-11-23,2025.7560410939084
Converse County ,WY,2020-11-24,1620604.8328751265
Converse County ,WY,2020-11-25,506800.7524236724
Converse County ,WY,2020-11-26,15699.60931847779
Converse County ,WY,2020-11-27,6827014.903776588
Converse County ,WY,2020-11-28,518304.15279988426
Converse County ,WY,2020-11-29,333815.65620026045
Converse County ,WY,2020-11-30,136593.83591376067
Converse County ,WY,2020-12-01,1012.8780205469542
Converse County ,WY,2020-12-02,47026.4795253943
Converse County ,WY,2020-12-03,507451.888294024
Converse County ,WY,2020-12-04,56648.82072059036
Converse County ,WY,2020-12-05,130154.82564028361
Converse County ,WY,2020-12-06,7307.191433945884
Converse County ,WY,2020-12-07,372594.41470120096
Converse County ,WY,2020-12-08,30386.340616408623
Converse County ,WY,2020-12-09,4145058.602228332
Converse County ,WY,2020-12-10,9137389.66864419
Converse County ,WY,2020-12-11,93401.82318043699
Converse County ,WY,2020-12-12,2025.7560410939084
Converse County ,WY,2020-12-13,407755.75170018815
Converse County ,WY,2020-12-14,785125.1627839676
Converse County ,WY,2020-12-15,1241354.3626103313
Converse County ,WY,2020-12-16,13601.504847344813
Converse County ,WY,2020-12-17,17291.274779337287
Converse County ,WY,2020-12-18,110041.96208942265
Converse County ,WY,2020-12-19,155910.86673419186
Converse County ,WY,2020-12-20,348647.0843582694
Converse County ,WY,2020-12-21,159890.0303863406
Converse County ,WY,2020-12-22,7379.539863984952
Converse County ,WY,2020-12-23,15265.51873824338
Converse County ,WY,2020-12-24,52886.702358558825
Converse County ,WY,2020-12-25,3134712.7767327446
Converse County ,WY,2020-12-26,47026.4795253943
Converse County ,WY,2020-12-27,1012.8780205469542
Converse County ,WY,2020-12-28,97091.59311242946
Converse County ,WY,2020-12-29,70467.37085805238
Converse County ,WY,2020-12-30,1165171.4657791925
Converse County ,WY,2020-12-31,26985.964404572424
Converse County ,WY,2021-01-01,182462.74055852988
Converse County ,WY,2021-01-02,163869.19403848937
Converse County ,WY,2021-01-03,80234.40891332658
Converse County ,WY,2021-01-04,218709.304008103
Crook County ,WY,2020-06-01,34282.70042194093
Crook County ,WY,2020-06-02,35864.97890295358
Crook County ,WY,2020-06-03,47336.49789029536
Crook County ,WY,2020-06-04,116956.75105485231
Crook County ,WY,2020-06-05,199103.37552742616
Crook County ,WY,2020-06-06,1845.9915611814347
Crook County ,WY,2020-06-07,220859.70464135022
Crook County ,WY,2020-06-08,2650843.88185654
Crook County ,WY,2020-06-09,328190.9282700422
Crook County ,WY,2020-06-10,1075026.3713080168
Crook County ,WY,2020-06-11,52083.333333333336
Crook County ,WY,2020-06-12,814609.7046413502
Crook County ,WY,2020-06-13,27886867.088607594
Crook County ,WY,2020-06-14,694224.6835443038
Crook County ,WY,2020-06-15,1441983.122362869
Crook County ,WY,2020-06-16,30854.43037974684
Crook County ,WY,2020-06-17,25589266.87763713
Crook County ,WY,2020-06-18,7149525.316455696
Crook County ,WY,2020-06-19,731803.7974683545
Crook County ,WY,2020-06-20,3826081.223628692
Crook County ,WY,2020-06-21,960179.3248945147
Crook County ,WY,2020-06-22,5396097.046413503
Crook County ,WY,2020-06-23,71598.10126582278
Crook County ,WY,2020-06-24,1085838.6075949366
Crook County ,WY,2020-06-25,16949762.658227846
Crook County ,WY,2020-06-26,49314.34599156118
Crook County ,WY,2020-06-27,6629483.12236287
Crook County ,WY,2020-06-28,1634229.9578059071
Crook County ,WY,2020-06-29,859045.358649789
Crook County ,WY,2020-06-30,147436840.71729958
Crook County ,WY,2020-07-01,15295.35864978903
Crook County ,WY,2020-07-02,47255537.97468354
Crook County ,WY,2020-07-03,21456355.485232066
Crook County ,WY,2020-07-04,1530590.717299578
Crook County ,WY,2020-07-05,188910733.12236288
Crook County ,WY,2020-07-06,4404799.578059072
Crook County ,WY,2020-07-07,16372362.869198313
Crook County ,WY,2020-07-08,3527689.873417721
Crook County ,WY,2020-07-09,12347046.41350211
Crook County ,WY,2020-07-10,17668380.801687766
Crook County ,WY,2020-07-11,625527.4261603375
Crook County ,WY,2020-07-12,550764.7679324894
Crook County ,WY,2020-07-13,5537.974683544304
Crook County ,WY,2020-07-14,453850.2109704641
Crook County ,WY,2020-07-15,
Crook County ,WY,2020-07-16,6566455.696202531
Crook County ,WY,2020-07-17,1228771.0970464135
Crook County ,WY,2020-07-18,650712.0253164556
Crook County ,WY,2020-07-19,151107.59493670886
Crook County ,WY,2020-07-20,
Crook County ,WY,2020-07-21,5913370.253164558
Crook County ,WY,2020-07-22,2266877.6371308016
Crook County ,WY,2020-07-23,1066719.4092827004
Crook County ,WY,2020-07-24,21888713.080168776
Crook County ,WY,2020-07-25,
Crook County ,WY,2020-07-26,2241.561181434599
Crook County ,WY,2020-07-27,101265.82278481012
Crook County ,WY,2020-07-28,1071993.670886076
Crook County ,WY,2020-07-29,1147811.1814345992
Crook County ,WY,2020-07-30,5537.974683544304
Crook County ,WY,2020-07-31,266086.49789029534
Crook County ,WY,2020-08-01,40084.38818565401
Crook County ,WY,2020-08-02,55379.74683544303
Crook County ,WY,2020-08-03,48259.49367088608
Crook County ,WY,2020-08-04,2768.987341772152
Crook County ,WY,2020-08-05,340981.0126582278
Crook County ,WY,2020-08-06,19382.91139240506
Crook County ,WY,2020-08-07,107594.93670886077
Crook County ,WY,2020-08-08,135284.81012658228
Crook County ,WY,2020-08-09,8570.675105485232
Crook County ,WY,2020-08-10,28349.15611814346
Crook County ,WY,2020-08-11,210970.4641350211
Crook County ,WY,2020-08-12,411524.26160337555
Crook County ,WY,2020-08-13,705959.9156118144
Crook County ,WY,2020-08-14,185917.72151898732
Crook County ,WY,2020-08-15,1138053.7974683545
Crook County ,WY,2020-08-16,238264.76793248946
Crook County ,WY,2020-08-17,172468.35443037975
Crook County ,WY,2020-08-18,206619.1983122363
Crook County ,WY,2020-08-19,26107.59493670886
Crook County ,WY,2020-08-20,346255.27426160336
Crook County ,WY,2020-08-21,315532.70042194094
Crook County ,WY,2020-08-22,36656.11814345992
Crook County ,WY,2020-08-23,685917.7215189873
Crook County ,WY,2020-08-24,8306.962025316456
Crook County ,WY,2020-08-25,50105.48523206751
Crook County ,WY,2020-08-26,126714.13502109704
Crook County ,WY,2020-08-27,3482726.7932489454
Crook County ,WY,2020-08-28,270042.194092827
Crook County ,WY,2020-08-29,922.9957805907173
Crook County ,WY,2020-08-30,263713.0801687764
Crook County ,WY,2020-08-31,13844.936708860758
Crook County ,WY,2020-09-01,64873.417721518985
Crook County ,WY,2020-09-02,583465.1898734177
Crook County ,WY,2020-09-03,18591.77215189873
Crook County ,WY,2020-09-04,5142.4050632911385
Crook County ,WY,2020-09-05,74762.6582278481
Crook County ,WY,2020-09-06,34018.987341772154
Crook County ,WY,2020-09-07,736946.2025316455
Crook County ,WY,2020-09-08,0.0
Crook County ,WY,2020-09-09,6460.970464135021
Crook County ,WY,2020-09-10,695806.9620253164
Crook County ,WY,2020-09-11,3034678.270042194
Crook County ,WY,2020-09-12,61445.147679324895
Crook County ,WY,2020-09-13,2768.987341772152
Crook County ,WY,2020-09-14,10284.810126582277
Crook County ,WY,2020-09-15,116429.32489451476
Crook County ,WY,2020-09-16,171940.9282700422
Crook County ,WY,2020-09-17,66455.69620253165
Crook County ,WY,2020-09-18,22679.324894514768
Crook County ,WY,2020-09-19,922.9957805907173
Crook County ,WY,2020-09-20,96914.55696202532
Crook County ,WY,2020-09-21,62631.856540084395
Crook County ,WY,2020-09-22,435522.15189873416
Crook County ,WY,2020-09-23,0.0
Crook County ,WY,2020-09-24,298523.20675105485
Crook County ,WY,2020-09-25,31645.569620253165
Crook County ,WY,2020-09-26,284414.55696202535
Crook County ,WY,2020-09-27,9229.957805907174
Crook County ,WY,2020-09-28,1845.9915611814347
Crook County ,WY,2020-09-29,922.9957805907173
Crook County ,WY,2020-09-30,10284.810126582277
Crook County ,WY,2020-10-01,33095.991561181436
Crook County ,WY,2020-10-02,1865638.1856540085
Crook County ,WY,2020-10-03,6460.970464135021
Crook County ,WY,2020-10-04,51819.620253164554
Crook County ,WY,2020-10-05,42457.805907172995
Crook County ,WY,2020-10-06,134625.52742616032
Crook County ,WY,2020-10-07,2646492.6160337552
Crook County ,WY,2020-10-08,0.0
Crook County ,WY,2020-10-09,13976.793248945147
Crook County ,WY,2020-10-10,88739.45147679326
Crook County ,WY,2020-10-11,23074.894514767933
Crook County ,WY,2020-10-12,587157.1729957806
Crook County ,WY,2020-10-13,0.0
Crook County ,WY,2020-10-14,1420886.0759493671
Crook County ,WY,2020-10-15,89794.30379746835
Crook County ,WY,2020-10-16,537974.6835443038
Crook County ,WY,2020-10-17,8840453.58649789
Crook County ,WY,2020-10-18,37974.6835443038
Crook County ,WY,2020-10-19,86497.89029535865
Crook County ,WY,2020-10-20,58148.734177215185
Crook County ,WY,2020-10-21,77267.93248945147
Crook County ,WY,2020-10-22,3560917.7215189873
Crook County ,WY,2020-10-23,922.9957805907173
Crook County ,WY,2020-10-24,5274.261603375528
Crook County ,WY,2020-10-25,11075.949367088608
Crook County ,WY,2020-10-26,305511.6033755274
Crook County ,WY,2020-10-27,5369462.025316456
Crook County ,WY,2020-10-28,52742.61603375527
Crook County ,WY,2020-10-29,205564.3459915612
Crook County ,WY,2020-10-30,30854.43037974684
Crook County ,WY,2020-10-31,3287447.2573839664
Crook County ,WY,2020-11-01,
Crook County ,WY,2020-11-02,330959.91561181436
Crook County ,WY,2020-11-03,3311972.5738396626
Crook County ,WY,2020-11-04,486814.3459915612
Crook County ,WY,2020-11-05,13346650.843881857
Crook County ,WY,2020-11-06,
Crook County ,WY,2020-11-07,17273.20675105485
Crook County ,WY,2020-11-08,2404272.1518987343
Crook County ,WY,2020-11-09,415743.67088607594
Crook County ,WY,2020-11-10,64609.70464135021
Crook County ,WY,2020-11-11,
Crook County ,WY,2020-11-12,0.0
Crook County ,WY,2020-11-13,574630.8016877637
Crook County ,WY,2020-11-14,822652.9535864979
Crook County ,WY,2020-11-15,563422.9957805907
Crook County ,WY,2020-11-16,236286.91983122364
Crook County ,WY,2020-11-17,61840.71729957806
Crook County ,WY,2020-11-18,2022020.042194093
Crook County ,WY,2020-11-19,12921.940928270042
Crook County ,WY,2020-11-20,1244725.7383966243
Crook County ,WY,2020-11-21,922.9957805907173
Crook County ,WY,2020-11-22,2575026.371308017
Crook County ,WY,2020-11-23,3691.9831223628694
Crook County ,WY,2020-11-24,2973233.1223628693
Crook County ,WY,2020-11-25,933676.1603375528
Crook County ,WY,2020-11-26,28612.869198312237
Crook County ,WY,2020-11-27,12613264.76793249
Crook County ,WY,2020-11-28,951608.6497890295
Crook County ,WY,2020-11-29,614978.9029535864
Crook County ,WY,2020-11-30,252637.13080168777
Crook County ,WY,2020-12-01,1845.9915611814347
Crook County ,WY,2020-12-02,90189.87341772151
Crook County ,WY,2020-12-03,925632.9113924052
Crook County ,WY,2020-12-04,104562.23628691984
Crook County ,WY,2020-12-05,243539.02953586497
Crook County ,WY,2020-12-06,13449.367088607596
Crook County ,WY,2020-12-07,686181.4345991561
Crook County ,WY,2020-12-08,55379.74683544303
Crook County ,WY,2020-12-09,7622890.295358649
Crook County ,WY,2020-12-10,17041007.383966245
Crook County ,WY,2020-12-11,173523.20675105485
Crook County ,WY,2020-12-12,3691.9831223628694
Crook County ,WY,2020-12-13,747099.1561181435
Crook County ,WY,2020-12-14,1437895.569620253
Crook County ,WY,2020-12-15,2276898.734177215
Crook County ,WY,2020-12-16,25184.599156118144
Crook County ,WY,2020-12-17,31909.28270042194
Crook County ,WY,2020-12-18,202267.93248945146
Crook County ,WY,2020-12-19,288106.54008438817
Crook County ,WY,2020-12-20,640822.7848101265
Crook County ,WY,2020-12-21,294567.5105485232
Crook County ,WY,2020-12-22,14504.2194092827
Crook County ,WY,2020-12-23,28085.443037974685
Crook County ,WY,2020-12-24,100738.39662447257
Crook County ,WY,2020-12-25,5787183.544303797
Crook County ,WY,2020-12-26,87025.31645569621
Crook County ,WY,2020-12-27,1845.9915611814347
Crook County ,WY,2020-12-28,179061.18143459916
Crook County ,WY,2020-12-29,131460.97046413503
Crook County ,WY,2020-12-30,2139636.075949367
Crook County ,WY,2020-12-31,53006.32911392405
Crook County ,WY,2021-01-01,335443.03797468357
Crook County ,WY,2021-01-02,301687.76371308014
Crook County ,WY,2021-01-03,149129.74683544302
Crook County ,WY,2021-01-04,400580.16877637134
Fremont County ,WY,2020-06-01,3591.350194849851
Fremont County ,WY,2020-06-02,6927.9947021216985
Fremont County ,WY,2020-06-03,8609.052240136523
Fremont County ,WY,2020-06-04,11767.402766103767
Fremont County ,WY,2020-06-05,38460.558824278545
Fremont County ,WY,2020-06-06,356.5879626092051
Fremont County ,WY,2020-06-07,43631.084282112024
Fremont County ,WY,2020-06-08,513512.13672601315
Fremont County ,WY,2020-06-09,63854.7158758055
Fremont County ,WY,2020-06-10,210412.36850818878
Fremont County ,WY,2020-06-11,10315.580346909146
Fremont County ,WY,2020-06-12,158936.34904867425
Fremont County ,WY,2020-06-13,5402944.397748402
Fremont County ,WY,2020-06-14,135528.89636025572
Fremont County ,WY,2020-06-15,283258.1951554978
Fremont County ,WY,2020-06-16,6036.524795598685
Fremont County ,WY,2020-06-17,4977789.664043197
Fremont County ,WY,2020-06-18,1388044.1150250887
Fremont County ,WY,2020-06-19,142533.3027686508
Fremont County ,WY,2020-06-20,749853.5442296427
Fremont County ,WY,2020-06-21,194697.02758462596
Fremont County ,WY,2020-06-22,1045745.1414890095
Fremont County ,WY,2020-06-23,13855.989404243397
Fremont County ,WY,2020-06-24,211838.7203586256
Fremont County ,WY,2020-06-25,3309925.880644915
Fremont County ,WY,2020-06-26,9780.69840299534
Fremont County ,WY,2020-06-27,1295102.009627875
Fremont County ,WY,2020-06-28,316955.7576220677
Fremont County ,WY,2020-06-29,171238.63375869184
Fremont County ,WY,2020-06-30,29016326.63457375
Fremont County ,WY,2020-07-01,3056.468250936043
Fremont County ,WY,2020-07-02,9174065.866890807
Fremont County ,WY,2020-07-03,4162756.934362345
Fremont County ,WY,2020-07-04,298693.35982272483
Fremont County ,WY,2020-07-05,37087262.16856422
Fremont County ,WY,2020-07-06,869590.6879600621
Fremont County ,WY,2020-07-07,3182292.8605995774
Fremont County ,WY,2020-07-08,686126.1811976262
Fremont County ,WY,2020-07-09,2410254.450981891
Fremont County ,WY,2020-07-10,3481062.6321285754
Fremont County ,WY,2020-07-11,126334.0210386898
Fremont County ,WY,2020-07-12,106849.03593897252
Fremont County ,WY,2020-07-13,1069.7638878276152
Fremont County ,WY,2020-07-14,92254.40004075291
Fremont County ,WY,2020-07-15,
Fremont County ,WY,2020-07-16,1316650.110796974
Fremont County ,WY,2020-07-17,240314.81622984642
Fremont County ,WY,2020-07-18,127301.90265148622
Fremont County ,WY,2020-07-19,30259.03568426683
Fremont County ,WY,2020-07-20,
Fremont County ,WY,2020-07-21,1170652.8106772625
Fremont County ,WY,2020-07-22,441685.1328290161
Fremont County ,WY,2020-07-23,207024.78286340134
Fremont County ,WY,2020-07-24,4272942.614808588
Fremont County ,WY,2020-07-25,
Fremont County ,WY,2020-07-26,458.47023764040654
Fremont County ,WY,2020-07-27,19968.925906115484
Fremont County ,WY,2020-07-28,210157.6628206108
Fremont County ,WY,2020-07-29,223835.3582435496
Fremont County ,WY,2020-07-30,1069.7638878276152
Fremont County ,WY,2020-07-31,55474.898754489186
Fremont County ,WY,2020-08-01,7793.994039886911
Fremont County ,WY,2020-08-02,11359.873665978961
Fremont County ,WY,2020-08-03,9373.169302870534
Fremont County ,WY,2020-08-04,534.8819439138076
Fremont County ,WY,2020-08-05,67216.83095183516
Fremont County ,WY,2020-08-06,3795.114744912254
Fremont County ,WY,2020-08-07,21267.924912763305
Fremont County ,WY,2020-08-08,26438.450370596773
Fremont County ,WY,2020-08-09,1757.469244288225
Fremont County ,WY,2020-08-10,5858.230814294084
Fremont County ,WY,2020-08-11,41517.02707521459
Fremont County ,WY,2020-08-12,81735.05514378136
Fremont County ,WY,2020-08-13,138177.83551106695
Fremont County ,WY,2020-08-14,36219.14877359211
Fremont County ,WY,2020-08-15,226484.29739436082
Fremont County ,WY,2020-08-16,46458.31741422786
Fremont County ,WY,2020-08-17,34156.03270421028
Fremont County ,WY,2020-08-18,41084.02740633198
Fremont County ,WY,2020-08-19,5094.113751560072
Fremont County ,WY,2020-08-20,68974.30019612338
Fremont County ,WY,2020-08-21,62173.658337790686
Fremont County ,WY,2020-08-22,7386.464939762104
Fremont County ,WY,2020-08-23,134357.2501973969
Fremont County ,WY,2020-08-24,1731.9986755304246
Fremont County ,WY,2020-08-25,10519.344896971548
Fremont County ,WY,2020-08-26,24604.56942003515
Fremont County ,WY,2020-08-27,684139.4768345177
Fremont County ,WY,2020-08-28,53182.547566287154
Fremont County ,WY,2020-08-29,178.29398130460254
Fremont County ,WY,2020-08-30,54048.54690405237
Fremont County ,WY,2020-08-31,2674.409719569038
Fremont County ,WY,2020-09-01,13219.225185298386
Fremont County ,WY,2020-09-02,113547.79552227401
Fremont County ,WY,2020-09-03,3667.7619011232523
Fremont County ,WY,2020-09-04,1095.2344565854155
Fremont County ,WY,2020-09-05,14874.812154555411
Fremont County ,WY,2020-09-06,7131.759252184102
Fremont County ,WY,2020-09-07,144596.41883803264
Fremont County ,WY,2020-09-08,0.0
Fremont County ,WY,2020-09-09,1324.4695754056188
Fremont County ,WY,2020-09-10,137795.77697969996
Fremont County ,WY,2020-09-11,606174.0658668908
Fremont County ,WY,2020-09-12,11945.69674740837
Fremont County ,WY,2020-09-13,534.8819439138076
Fremont County ,WY,2020-09-14,2215.9394819286317
Fremont County ,WY,2020-09-15,22999.92358829373
Fremont County ,WY,2020-09-16,34156.03270421028
Fremont County ,WY,2020-09-17,12913.578360204783
Fremont County ,WY,2020-09-18,4457.349532615063
Fremont County ,WY,2020-09-19,178.29398130460254
Fremont County ,WY,2020-09-20,18797.27974325667
Fremont County ,WY,2020-09-21,12251.343572501974
Fremont County ,WY,2020-09-22,84562.28827589721
Fremont County ,WY,2020-09-23,0.0
Fremont County ,WY,2020-09-24,58887.954968034435
Fremont County ,WY,2020-09-25,6189.348208145488
Fremont County ,WY,2020-09-26,56086.192404676396
Fremont County ,WY,2020-09-27,1782.9398130460254
Fremont County ,WY,2020-09-28,356.5879626092051
Fremont County ,WY,2020-09-29,178.29398130460254
Fremont County ,WY,2020-09-30,2037.645500624029
Fremont County ,WY,2020-10-01,6418.5833269656905
Fremont County ,WY,2020-10-02,362802.7813861083
Fremont County ,WY,2020-10-03,1248.0578691322178
Fremont County ,WY,2020-10-04,11130.638547158758
Fremont County ,WY,2020-10-05,8277.934846285118
Fremont County ,WY,2020-10-06,28017.6256335804
Fremont County ,WY,2020-10-07,514403.60663253616
Fremont County ,WY,2020-10-08,0.0
Fremont County ,WY,2020-10-09,2725.3508570846384
Fremont County ,WY,2020-10-10,18262.39779934286
Fremont County ,WY,2020-10-11,4559.231807646264
Fremont County ,WY,2020-10-12,113675.14836606302
Fremont County ,WY,2020-10-13,0.0
Fremont County ,WY,2020-10-14,280227.1974733196
Fremont County ,WY,2020-10-15,17523.751305366648
Fremont County ,WY,2020-10-16,106466.9774076055
Fremont County ,WY,2020-10-17,1724637.6811594204
Fremont County ,WY,2020-10-18,7641.170627340109
Fremont County ,WY,2020-10-19,16836.045948906038
Fremont County ,WY,2020-10-20,11257.99139094776
Fremont County ,WY,2020-10-21,15307.811823438016
Fremont County ,WY,2020-10-22,694837.1157127938
Fremont County ,WY,2020-10-23,178.29398130460254
Fremont County ,WY,2020-10-24,1120.7050253432158
Fremont County ,WY,2020-10-25,2139.5277756552305
Fremont County ,WY,2020-10-26,60059.60113089325
Fremont County ,WY,2020-10-27,1047986.5515396958
Fremont County ,WY,2020-10-28,10315.580346909146
Fremont County ,WY,2020-10-29,39988.79294974657
Fremont County ,WY,2020-10-30,5985.583658083085
Fremont County ,WY,2020-10-31,650110.7969740964
Fremont County ,WY,2020-11-01,
Fremont County ,WY,2020-11-02,68999.77076488118
Fremont County ,WY,2020-11-03,646646.7996230356
Fremont County ,WY,2020-11-04,94292.04554137694
Fremont County ,WY,2020-11-05,2634471.867756807
Fremont County ,WY,2020-11-06,
Fremont County ,WY,2020-11-07,3514.93848857645
Fremont County ,WY,2020-11-08,467817.93637451925
Fremont County ,WY,2020-11-09,80461.52670589133
Fremont County ,WY,2020-11-10,12506.049260079979
Fremont County ,WY,2020-11-11,
Fremont County ,WY,2020-11-12,0.0
Fremont County ,WY,2020-11-13,111943.14969053259
Fremont County ,WY,2020-11-14,159343.87814879906
Fremont County ,WY,2020-11-15,111713.91457171239
Fremont County ,WY,2020-11-16,45948.90603907185
Fremont County ,WY,2020-11-17,12149.461297470772
Fremont County ,WY,2020-11-18,393774.9929955936
Fremont County ,WY,2020-11-19,2496.1157382644355
Fremont County ,WY,2020-11-20,245332.51827513307
Fremont County ,WY,2020-11-21,178.29398130460254
Fremont County ,WY,2020-11-22,505157.7901734545
Fremont County ,WY,2020-11-23,713.1759252184102
