countyFIPS,State,County Name_x,population,Day,Weekly_cases_per_million
41025,OR,Harney County ,7393,2020-06-26,946.84160692547
30105,MT,Valley County ,7396,2020-06-26,946.4575446187129
53019,WA,Ferry County ,7627,2020-06-26,917.7920545430707
6049,CA,Modoc County ,8841,2020-06-26,791.765637371338
30001,MT,Beaverhead County ,9453,2020-06-26,740.5056595789696
30039,MT,Granite County ,3379,2020-06-26,591.8910920390648
41001,OR,Baker County ,16124,2020-06-26,434.13545026048126
30041,MT,Hill County ,16484,2020-06-26,424.65421014316917
16015,ID,Boise County ,7831,2020-06-26,255.39522410930914
16035,ID,Clearwater County ,8756,2020-06-26,114.20740063956144
16021,ID,Boundary County ,12245,2020-06-26,81.66598611678236
16007,ID,Bear Lake County ,6125,2020-06-26,0.0
16023,ID,Butte County ,2597,2020-06-26,0.0
16033,ID,Clark County ,845,2020-06-26,0.0
16061,ID,Lewis County ,3838,2020-06-26,0.0
16071,ID,Oneida County ,4531,2020-06-26,0.0
16079,ID,Shoshone County ,12882,2020-06-26,0.0
30005,MT,Blaine County ,6681,2020-06-26,0.0
30011,MT,Carter County ,1252,2020-06-26,0.0
30015,MT,Chouteau County ,5635,2020-06-26,0.0
30019,MT,Daniels County ,1690,2020-06-26,0.0
30025,MT,Fallon County ,2846,2020-06-26,0.0
30033,MT,Garfield County ,1258,2020-06-26,0.0
30045,MT,Judith Basin County ,2007,2020-06-26,0.0
30055,MT,McCone County ,1664,2020-06-26,0.0
30061,MT,Mineral County ,4397,2020-06-26,0.0
30069,MT,Petroleum County ,487,2020-06-26,0.0
30071,MT,Phillips County ,3954,2020-06-26,0.0
30075,MT,Powder River County ,1682,2020-06-26,0.0
30077,MT,Powell County ,6890,2020-06-26,0.0
30079,MT,Prairie County ,1077,2020-06-26,0.0
30089,MT,Sanders County ,12113,2020-06-26,0.0
30091,MT,Sheridan County ,3309,2020-06-26,0.0
30097,MT,Sweet Grass County ,3737,2020-06-26,0.0
30099,MT,Teton County ,6147,2020-06-26,0.0
30109,MT,Wibaux County ,969,2020-06-26,0.0
41021,OR,Gilliam County ,1912,2020-06-26,0.0
41069,OR,Wheeler County ,1332,2020-06-26,0.0
53023,WA,Garfield County ,2225,2020-06-26,0.0
0,ID,Statewide Unallocated,0,2020-06-26,
0,MT,Statewide Unallocated,0,2020-06-26,
0,OR,Statewide Unallocated,0,2020-06-26,
0,WY,Statewide Unallocated,0,2020-06-26,
0,CA,Statewide Unallocated,0,2020-06-27,inf
0,WA,Statewide Unallocated,0,2020-06-27,inf
6025,CA,Imperial County ,181215,2020-06-27,283801.009850178
53077,WA,Yakima County ,250873,2020-06-27,182275.49397503916
16013,ID,Blaine County ,23021,2020-06-27,159419.66031015158
6031,CA,Kings County ,152940,2020-06-27,111625.47404210802
53021,WA,Franklin County ,95222,2020-06-27,103148.43208502236
41061,OR,Union County ,26835,2020-06-27,75125.76858580213
6037,CA,Los Angeles County ,10039107,2020-06-27,71690.14136416715
6107,CA,Tulare County ,466195,2020-06-27,69256.42703160695
16053,ID,Jerome County ,24412,2020-06-27,65295.756185482554
16087,ID,Washington County ,10194,2020-06-27,64645.87011967825
56013,WY,Fremont County ,39261,2020-06-27,60849.18876238506
6065,CA,Riverside County ,2470546,2020-06-27,55393.82792305831
16031,ID,Cassia County ,24030,2020-06-27,54556.803995006245
6083,CA,Santa Barbara County ,446499,2020-06-27,54457.00886228189
6041,CA,Marin County ,258826,2020-06-27,54159.93756423234
56041,WY,Uinta County ,20226,2020-06-27,53891.031345792544
53005,WA,Benton County ,204390,2020-06-27,52076.91178629092
6029,CA,Kern County ,900202,2020-06-27,51643.96435466706
6019,CA,Fresno County ,999101,2020-06-27,51314.13140413232
6071,CA,San Bernardino County ,2180085,2020-06-27,48527.924369921355
16063,ID,Lincoln County ,5366,2020-06-27,46589.638464405514
30101,MT,Toole County ,4736,2020-06-27,45819.25675675676
16067,ID,Minidoka County ,21039,2020-06-27,44869.05271163078
16083,ID,Twin Falls County ,86878,2020-06-27,42818.66525472502
41041,OR,Lincoln County ,49962,2020-06-27,41711.70089267843
6059,CA,Orange County ,3175692,2020-06-27,39965.777537620146
6099,CA,Stanislaus County ,550660,2020-06-27,39078.56027312679
53001,WA,Adams County ,19983,2020-06-27,38182.4550868238
30003,MT,Big Horn County ,13319,2020-06-27,37690.517306104055
6077,CA,San Joaquin County ,762148,2020-06-27,35141.46858615387
6035,CA,Lassen County ,30573,2020-06-27,35030.90962614072
56043,WY,Washakie County ,7805,2020-06-27,34977.57847533632
56039,WY,Teton County ,23464,2020-06-27,34222.63893624276
53017,WA,Douglas County ,43429,2020-06-27,33042.437081213015
6047,CA,Merced County ,277680,2020-06-27,31727.167963123018
6039,CA,Madera County ,157327,2020-06-27,31494.911871452452
6073,CA,San Diego County ,3338330,2020-06-27,30585.65210749087
6081,CA,San Mateo County ,766573,2020-06-27,30179.774137622902
53025,WA,Grant County ,97733,2020-06-27,29774.999232603113
41059,OR,Umatilla County ,77950,2020-06-27,29518.922386144965
53033,WA,King County ,2252782,2020-06-27,29446.701900139473
6021,CA,Glenn County ,28393,2020-06-27,28986.017680414185
6075,CA,City and County of San Francisco,881549,2020-06-27,28834.47204863258
6053,CA,Monterey County ,434061,2020-06-27,28760.93452302787
53061,WA,Snohomish County ,822083,2020-06-27,28426.57006652613
16047,ID,Gooding County ,15179,2020-06-27,28328.611898016996
41047,OR,Marion County ,347818,2020-06-27,27617.892115991697
6111,CA,Ventura County ,846006,2020-06-27,27379.23844511741
53007,WA,Chelan County ,77200,2020-06-27,26787.564766839376
53057,WA,Skagit County ,129205,2020-06-27,26546.960256956
41027,OR,Hood River County ,23382,2020-06-27,26302.28380805748
6069,CA,San Benito County ,62808,2020-06-27,26175.009552923195
6001,CA,Alameda County ,1671329,2020-06-27,25765.72296657331
30037,MT,Golden Valley County ,821,2020-06-27,25578.562728380024
41031,OR,Jefferson County ,24658,2020-06-27,24008.435396220295
41049,OR,Morrow County ,11603,2020-06-27,23269.844005860552
6095,CA,Solano County ,447643,2020-06-27,23007.173126799706
16001,ID,Ada County ,481587,2020-06-27,21840.290539404097
6051,CA,Mono County ,14444,2020-06-27,20700.63694267516
56017,WY,Hot Springs County ,4413,2020-06-27,19034.67029231815
6013,CA,Contra Costa County ,1153526,2020-06-27,18912.447573786805
53053,WA,Pierce County ,904980,2020-06-27,18273.33200733718
6055,CA,Napa County ,137744,2020-06-27,18106.051806249274
16073,ID,Owyhee County ,11823,2020-06-27,17931.151146071217
16075,ID,Payette County ,23951,2020-06-27,17702.809903553087
6085,CA,Santa Clara County ,1927852,2020-06-27,17365.440915588955
6113,CA,Yolo County ,220500,2020-06-27,17360.544217687075
6097,CA,Sonoma County ,494336,2020-06-27,17215.011651993784
16027,ID,Canyon County ,229849,2020-06-27,16915.453188832667
53039,WA,Klickitat County ,22425,2020-06-27,16900.780379041247
53073,WA,Whatcom County ,229247,2020-06-27,16724.31918411146
41051,OR,Multnomah County ,812855,2020-06-27,16723.76992206482
53071,WA,Walla Walla County ,60760,2020-06-27,16622.778143515472
16003,ID,Adams County ,4294,2020-06-27,16068.93339543549
56019,WY,Johnson County ,8445,2020-06-27,15985.790408525754
16009,ID,Benewah County ,9298,2020-06-27,15809.85158098516
56021,WY,Laramie County ,99500,2020-06-27,15678.391959798993
6079,CA,San Luis Obispo County ,283111,2020-06-27,15651.105043604806
16069,ID,Nez Perce County ,40408,2020-06-27,15615.719659473372
53037,WA,Kittitas County ,47935,2020-06-27,15604.464378846355
53029,WA,Island County ,85141,2020-06-27,15538.929540409437
6067,CA,Sacramento County ,1552058,2020-06-27,14360.288082017552
16077,ID,Power County ,7681,2020-06-27,14321.05194636115
30017,MT,Custer County ,11402,2020-06-27,14295.73758989651
53063,WA,Spokane County ,522798,2020-06-27,14288.501486233688
41045,OR,Malheur County ,30571,2020-06-27,14098.32848124039
41065,OR,Wasco County ,26682,2020-06-27,14016.940259350873
30031,MT,Gallatin County ,114434,2020-06-27,13597.357428736213
6011,CA,Colusa County ,21547,2020-06-27,13551.770548104145
41067,OR,Washington County ,601592,2020-06-27,13376.175215095946
56009,WY,Converse County ,13822,2020-06-27,12660.975256836926
6061,CA,Placer County ,398329,2020-06-27,12635.283898485925
6015,CA,Del Norte County ,27812,2020-06-27,12620.451603624335
6003,CA,Alpine County ,1129,2020-06-27,12400.354295837024
16039,ID,Elmore County ,27511,2020-06-27,11631.710951982843
30103,MT,Treasure County ,696,2020-06-27,11494.252873563219
6027,CA,Inyo County ,18039,2020-06-27,11197.959975608403
53013,WA,Columbia County ,3985,2020-06-27,11041.405269761606
56037,WY,Sweetwater County ,42343,2020-06-27,11005.360980563493
6101,CA,Sutter County ,96971,2020-06-27,10776.417691887264
41053,OR,Polk County ,86085,2020-06-27,10768.42655514898
41005,OR,Clackamas County ,418187,2020-06-27,10677.041610571347
6043,CA,Mariposa County ,17203,2020-06-27,10579.550078474686
53047,WA,Okanogan County ,42243,2020-06-27,10557.962265937553
16041,ID,Franklin County ,13876,2020-06-27,10521.764197174978
56007,WY,Carbon County ,14800,2020-06-27,10405.405405405405
41035,OR,Klamath County ,68238,2020-06-27,10287.523080981271
30009,MT,Carbon County ,10725,2020-06-27,10163.170163170164
6087,CA,Santa Cruz County ,273213,2020-06-27,10112.988767005962
53015,WA,Cowlitz County ,110593,2020-06-27,9819.789679274456
53011,WA,Clark County ,488241,2020-06-27,9605.911834524344
56025,WY,Natrona County ,79858,2020-06-27,9066.092313857096
16029,ID,Caribou County ,7155,2020-06-27,8525.506638714187
16081,ID,Teton County ,12142,2020-06-27,8400.592983034097
6057,CA,Nevada County ,99755,2020-06-27,8280.286702420932
41007,OR,Clatsop County ,40224,2020-06-27,8179.196499602227
6103,CA,Tehama County ,65084,2020-06-27,8158.6872349579
6017,CA,El Dorado County ,192843,2020-06-27,7928.729588317958
56005,WY,Campbell County ,46341,2020-06-27,7833.2362270991125
41063,OR,Wallowa County ,7208,2020-06-27,7769.145394006659
6023,CA,Humboldt County ,135558,2020-06-27,7664.615883975863
53031,WA,Jefferson County ,32221,2020-06-27,7541.665373514168
53055,WA,San Juan County ,17582,2020-06-27,7507.6783073598
16045,ID,Gem County ,18112,2020-06-27,7453.621908127208
41037,OR,Lake County ,7869,2020-06-27,7370.695132799593
41043,OR,Linn County ,129749,2020-06-27,7129.149357605838
16005,ID,Bannock County ,87808,2020-06-27,6946.975218658892
41071,OR,Yamhill County ,107100,2020-06-27,6797.385620915033
56003,WY,Big Horn County ,11790,2020-06-27,6700.593723494487
6033,CA,Lake County ,64386,2020-06-27,6678.470474947971
30057,MT,Madison County ,8600,2020-06-27,6511.627906976744
16055,ID,Kootenai County ,165697,2020-06-27,6481.710592225568
30087,MT,Rosebud County ,8937,2020-06-27,6377.979187646862
16025,ID,Camas County ,1106,2020-06-27,6329.113924050633
53069,WA,Wahkiakum County ,4488,2020-06-27,6238.859180035651
6089,CA,Shasta County ,180080,2020-06-27,6202.798756108396
53003,WA,Asotin County ,22582,2020-06-27,6199.628022318661
56011,WY,Crook County ,7584,2020-06-27,6197.257383966245
6009,CA,Calaveras County ,45905,2020-06-27,6164.905783683695
6007,CA,Butte County ,219186,2020-06-27,6122.653819130784
6045,CA,Mendocino County ,86749,2020-06-27,6028.887941071367
56027,WY,Niobrara County ,2356,2020-06-27,5942.275042444821
16019,ID,Bonneville County ,119062,2020-06-27,5938.082679612303
30111,MT,Yellowstone County ,161300,2020-06-27,5833.84996900186
30083,MT,Richland County ,10803,2020-06-27,5739.14653337036
30007,MT,Broadwater County ,6237,2020-06-27,5611.672278338945
56023,WY,Lincoln County ,19830,2020-06-27,5547.150781643974
41003,OR,Benton County ,93053,2020-06-27,5491.494094763199
16065,ID,Madison County ,39907,2020-06-27,5462.7007793119
56001,WY,Albany County ,38880,2020-06-27,5452.674897119342
41017,OR,Deschutes County ,197692,2020-06-27,5402.343038666208
53067,WA,Thurston County ,290536,2020-06-27,5334.967095299721
53035,WA,Kitsap County ,271473,2020-06-27,5120.214533305338
6115,CA,Yuba County ,78668,2020-06-27,4893.984847714445
16011,ID,Bingham County ,46811,2020-06-27,4892.012561150157
6093,CA,Siskiyou County ,43539,2020-06-27,4846.229816945727
56033,WY,Sheridan County ,30485,2020-06-27,4789.240610136133
53045,WA,Mason County ,66768,2020-06-27,4598.011023244669
56029,WY,Park County ,29194,2020-06-27,4589.9842433376725
53041,WA,Lewis County ,80707,2020-06-27,4584.484617195534
30085,MT,Roosevelt County ,11004,2020-06-27,4452.926208651399
53075,WA,Whitman County ,50104,2020-06-27,4370.908510298579
41011,OR,Coos County ,64487,2020-06-27,4093.8483725402016
16037,ID,Custer County ,4315,2020-06-27,3939.7450753186554
41055,OR,Sherman County ,1780,2020-06-27,3932.5842696629215
30067,MT,Park County ,16606,2020-06-27,3854.028664338191
30059,MT,Meagher County ,1862,2020-06-27,3759.398496240601
53049,WA,Pacific County ,22471,2020-06-27,3738.151395131503
16051,ID,Jefferson County ,29871,2020-06-27,3682.5014227846405
30035,MT,Glacier County ,13753,2020-06-27,3635.570420999055
30021,MT,Dawson County ,8613,2020-06-27,3599.2104957622196
6005,CA,Amador County ,39752,2020-06-27,3597.303280338096
56035,WY,Sublette County ,9831,2020-06-27,3560.1668192452444
41009,OR,Columbia County ,52354,2020-06-27,3533.636398364977
6109,CA,Tuolumne County ,54478,2020-06-27,3450.9343221116783
30029,MT,Flathead County ,103806,2020-06-27,3342.774020769512
16085,ID,Valley County ,11392,2020-06-27,3335.6741573033705
30063,MT,Missoula County ,119600,2020-06-27,3311.0367892976587
30107,MT,Wheatland County ,2126,2020-06-27,3292.5682031984948
30081,MT,Ravalli County ,43806,2020-06-27,3241.5650824088025
6063,CA,Plumas County ,18807,2020-06-27,3190.3014834901896
53009,WA,Clallam County ,77331,2020-06-27,3025.953369282694
30051,MT,Liberty County ,2337,2020-06-27,2995.293110825845
41029,OR,Jackson County ,220944,2020-06-27,2955.50003620827
16017,ID,Bonner County ,45739,2020-06-27,2907.8029690198737
30047,MT,Lake County ,30458,2020-06-27,2889.2245058769454
30095,MT,Stillwater County ,9642,2020-06-27,2800.2489110143124
30023,MT,Deer Lodge County ,9140,2020-06-27,2735.229759299781
56015,WY,Goshen County ,13211,2020-06-27,2649.3073953523576
41013,OR,Crook County ,24404,2020-06-27,2622.5208982134072
30049,MT,Lewis and Clark County ,69432,2020-06-27,2477.243922110842
30053,MT,Lincoln County ,19980,2020-06-27,2452.4524524524527
53065,WA,Stevens County ,45723,2020-06-27,2449.5330577608647
30093,MT,Silver Bow County ,34915,2020-06-27,2377.2017757410854
30073,MT,Pondera County ,5911,2020-06-27,2368.4655726611404
6091,CA,Sierra County ,3005,2020-06-27,2329.450915141431
16043,ID,Fremont County ,13099,2020-06-27,2290.2511642110085
53027,WA,Grays Harbor County ,75061,2020-06-27,2211.5346185102785
41019,OR,Douglas County ,110980,2020-06-27,2207.6049738691654
41033,OR,Josephine County ,87487,2020-06-27,2148.890692331432
30013,MT,Cascade County ,81366,2020-06-27,2138.4853624363986
41015,OR,Curry County ,22925,2020-06-27,2137.4045801526718
41039,OR,Lane County ,382067,2020-06-27,2072.9348517406634
53059,WA,Skamania County ,12083,2020-06-27,1903.5007862285854
16059,ID,Lemhi County ,8027,2020-06-27,1744.1136165441635
41057,OR,Tillamook County ,27036,2020-06-27,1738.4228436159194
30043,MT,Jefferson County ,12221,2020-06-27,1718.3536535471728
16057,ID,Latah County ,40108,2020-06-27,1670.4896778697516
56031,WY,Platte County ,8393,2020-06-27,1548.9098057905398
53051,WA,Pend Oreille County ,13724,2020-06-27,1530.166132322938
30065,MT,Musselshell County ,4633,2020-06-27,1510.9000647528599
53043,WA,Lincoln County ,10939,2020-06-27,1371.240515586434
30027,MT,Fergus County ,11050,2020-06-27,1266.968325791855
16049,ID,Idaho County ,16667,2020-06-27,1259.97480050399
30039,MT,Granite County ,3379,2020-06-27,1183.7821840781296
6105,CA,Trinity County ,12285,2020-06-27,1139.6011396011395
56045,WY,Weston County ,6927,2020-06-27,1010.5384726432799
41023,OR,Grant County ,7199,2020-06-27,972.3572718433117
41025,OR,Harney County ,7393,2020-06-27,946.84160692547
30105,MT,Valley County ,7396,2020-06-27,946.4575446187129
53019,WA,Ferry County ,7627,2020-06-27,917.7920545430707
6049,CA,Modoc County ,8841,2020-06-27,791.765637371338
30001,MT,Beaverhead County ,9453,2020-06-27,740.5056595789696
16015,ID,Boise County ,7831,2020-06-27,510.7904482186183
41001,OR,Baker County ,16124,2020-06-27,434.13545026048126
30041,MT,Hill County ,16484,2020-06-27,424.65421014316917
16035,ID,Clearwater County ,8756,2020-06-27,228.41480127912288
16021,ID,Boundary County ,12245,2020-06-27,163.33197223356473
16007,ID,Bear Lake County ,6125,2020-06-27,0.0
16023,ID,Butte County ,2597,2020-06-27,0.0
16033,ID,Clark County ,845,2020-06-27,0.0
16061,ID,Lewis County ,3838,2020-06-27,0.0
16071,ID,Oneida County ,4531,2020-06-27,0.0
16079,ID,Shoshone County ,12882,2020-06-27,0.0
30005,MT,Blaine County ,6681,2020-06-27,0.0
30011,MT,Carter County ,1252,2020-06-27,0.0
30015,MT,Chouteau County ,5635,2020-06-27,0.0
30019,MT,Daniels County ,1690,2020-06-27,0.0
30025,MT,Fallon County ,2846,2020-06-27,0.0
30033,MT,Garfield County ,1258,2020-06-27,0.0
30045,MT,Judith Basin County ,2007,2020-06-27,0.0
30055,MT,McCone County ,1664,2020-06-27,0.0
30061,MT,Mineral County ,4397,2020-06-27,0.0
30069,MT,Petroleum County ,487,2020-06-27,0.0
30071,MT,Phillips County ,3954,2020-06-27,0.0
30075,MT,Powder River County ,1682,2020-06-27,0.0
30077,MT,Powell County ,6890,2020-06-27,0.0
30079,MT,Prairie County ,1077,2020-06-27,0.0
30089,MT,Sanders County ,12113,2020-06-27,0.0
30091,MT,Sheridan County ,3309,2020-06-27,0.0
30097,MT,Sweet Grass County ,3737,2020-06-27,0.0
30099,MT,Teton County ,6147,2020-06-27,0.0
30109,MT,Wibaux County ,969,2020-06-27,0.0
41021,OR,Gilliam County ,1912,2020-06-27,0.0
41069,OR,Wheeler County ,1332,2020-06-27,0.0
53023,WA,Garfield County ,2225,2020-06-27,0.0
0,ID,Statewide Unallocated,0,2020-06-27,
0,MT,Statewide Unallocated,0,2020-06-27,
0,OR,Statewide Unallocated,0,2020-06-27,
0,WY,Statewide Unallocated,0,2020-06-27,
0,CA,Statewide Unallocated,0,2020-06-28,inf
0,WA,Statewide Unallocated,0,2020-06-28,inf
6025,CA,Imperial County ,181215,2020-06-28,288739.8946003366
53077,WA,Yakima County ,250873,2020-06-28,184814.6273213937
16013,ID,Blaine County ,23021,2020-06-28,159810.60770600755
6031,CA,Kings County ,152940,2020-06-28,113881.26062508173
53021,WA,Franklin County ,95222,2020-06-28,106298.96452500473
41061,OR,Union County ,26835,2020-06-28,77510.71362027204
6037,CA,Los Angeles County ,10039107,2020-06-28,73478.64705496216
6107,CA,Tulare County ,466195,2020-06-28,71126.88896277308
16087,ID,Washington County ,10194,2020-06-28,66019.22699627232
16053,ID,Jerome County ,24412,2020-06-28,65951.17155497296
56013,WY,Fremont County ,39261,2020-06-28,61511.42355008787
6041,CA,Marin County ,258826,2020-06-28,58274.671014503954
6065,CA,Riverside County ,2470546,2020-06-28,57441.55340560346
16031,ID,Cassia County ,24030,2020-06-28,56304.619225967544
6083,CA,Santa Barbara County ,446499,2020-06-28,55950.85319340021
