countyFIPS,County Name,State,StateFIPS,2020-06-07_cases,2020-06-14_cases,2020-06-21_cases,2020-06-28_cases,2020-07-05_cases,2020-07-12_cases,2020-07-19_cases,2020-07-26_cases,2020-08-02_cases,2020-08-09_cases,2020-08-16_cases,2020-08-23_cases,2020-08-30_cases,2020-09-06_cases,2020-09-13_cases,2020-09-20_cases,2020-09-27_cases,2020-10-04_cases,2020-10-11_cases,2020-10-18_cases,2020-10-25_cases,2020-11-01_cases,2020-11-08_cases,2020-11-15_cases,2020-11-22_cases,2020-11-29_cases,2020-12-06_cases,2020-12-13_cases,2020-12-20_cases,2020-12-27_cases,2021-01-03_cases,2020-06-07_deaths,2020-06-14_deaths,2020-06-21_deaths,2020-06-28_deaths,2020-07-05_deaths,2020-07-12_deaths,2020-07-19_deaths,2020-07-26_deaths,2020-08-02_deaths,2020-08-09_deaths,2020-08-16_deaths,2020-08-23_deaths,2020-08-30_deaths,2020-09-06_deaths,2020-09-13_deaths,2020-09-20_deaths,2020-09-27_deaths,2020-10-04_deaths,2020-10-11_deaths,2020-10-18_deaths,2020-10-25_deaths,2020-11-01_deaths,2020-11-08_deaths,2020-11-15_deaths,2020-11-22_deaths,2020-11-29_deaths,2020-12-06_deaths,2020-12-13_deaths,2020-12-20_deaths,2020-12-27_deaths,2021-01-03_deaths,population
39083,Knox County ,OH,39,3,3,3,4,13,4,19,50,41,40,20,9,11,13,10,10,8,11,23,32,61,99,127,229,320,286,262,307,322,247,258,0,0,0,0,0,0,0,1,0,5,2,4,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,2,0,0,0,62322
39085,Lake County ,OH,39,22,16,20,48,82,112,180,125,120,80,62,68,66,108,89,69,62,58,56,95,186,378,866,1444,1533,1636,913,1404,993,957,999,0,0,2,2,2,4,2,3,8,3,5,1,0,1,0,4,2,5,0,1,2,1,1,1,0,4,15,13,4,15,7,230149
39087,Lawrence County ,OH,39,0,2,12,15,11,16,52,44,34,67,61,50,35,51,58,56,65,74,59,93,92,126,169,263,278,260,319,424,270,243,313,0,0,0,0,0,0,0,0,0,0,4,2,8,0,3,1,4,0,2,0,1,3,3,2,0,7,1,2,2,2,0,59463
39089,Licking County ,OH,39,28,35,19,50,96,106,122,213,198,165,138,73,84,98,99,84,79,83,151,240,300,354,433,706,859,1048,889,1434,876,744,800,0,1,0,0,1,0,3,10,17,7,6,1,1,1,0,4,1,1,1,0,2,0,3,0,0,7,3,16,7,11,6,176862
39091,Logan County ,OH,39,5,4,0,8,6,9,11,19,19,35,29,35,14,21,16,23,19,19,23,38,54,84,170,218,265,243,206,360,157,131,198,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,9,3,0,0,2,0,45672
39093,Lorain County ,OH,39,55,47,49,82,96,131,170,152,146,150,145,83,105,62,35,63,54,70,102,134,192,331,483,1082,1191,1573,1303,2632,1495,1137,1379,2,1,4,1,0,2,4,2,1,1,0,3,1,2,2,1,0,2,1,0,0,2,2,1,1,11,10,6,21,2,39,309833
39095,Lucas County ,OH,39,71,80,62,77,156,284,479,591,775,496,356,366,319,298,190,242,203,205,229,302,436,592,1083,1596,1681,2428,2046,3319,1927,1732,1611,17,15,14,5,3,4,1,4,7,5,6,9,3,7,2,7,7,5,1,0,5,3,15,6,1,26,23,29,26,31,6,428348
39097,Madison County ,OH,39,11,2,6,10,11,27,23,26,58,45,218,57,40,37,21,33,50,80,55,48,62,54,77,106,198,266,261,343,255,184,200,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,2,0,0,1,1,2,0,0,1,0,0,2,2,2,44731
39099,Mahoning County ,OH,39,73,84,59,66,105,123,141,169,135,161,127,80,86,48,50,46,82,150,148,196,243,280,548,854,1280,1510,1348,2086,1283,1238,894,16,20,10,4,4,7,2,3,9,1,6,2,3,7,2,5,2,1,0,1,4,0,0,8,0,6,4,5,1,1,3,228683
39101,Marion County ,OH,39,23,15,7,8,11,16,29,44,54,50,39,14,23,23,10,29,40,71,73,74,122,142,187,326,416,470,376,580,349,286,259,4,1,1,3,1,1,0,2,3,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,9,9,11,13,9,4,65093
39103,Medina County ,OH,39,41,10,16,51,52,73,92,76,74,92,73,90,104,102,67,71,45,76,71,133,192,250,512,686,738,1047,869,1248,921,611,772,2,5,1,0,1,0,0,0,1,2,1,0,1,1,0,0,1,2,1,0,0,2,2,5,0,6,5,10,19,7,16,179746
39105,Meigs County ,OH,39,0,0,3,2,1,1,6,4,1,16,27,14,46,27,8,10,4,11,9,9,5,28,28,34,63,74,111,115,69,60,85,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,22907
39107,Mercer County ,OH,39,17,12,12,9,15,21,43,93,84,90,82,78,45,70,80,86,79,89,93,119,152,176,306,409,336,212,250,256,170,105,145,1,0,0,0,0,2,1,0,2,0,1,0,3,0,0,0,1,3,6,0,1,2,3,4,0,13,14,6,6,3,3,41172
39109,Miami County ,OH,39,16,12,14,25,38,47,64,85,109,71,72,72,71,79,119,98,104,138,154,164,206,265,388,574,642,771,688,759,584,521,533,0,0,0,0,1,0,0,4,2,1,1,1,3,1,4,1,2,4,1,0,2,3,0,4,0,3,1,0,1,2,1,106987
39111,Monroe County ,OH,39,1,2,0,3,4,0,0,0,1,3,3,6,1,1,2,0,4,1,7,23,36,24,14,36,48,61,94,79,74,64,113,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,0,13654
39113,Montgomery County ,OH,39,107,178,294,340,378,532,474,514,523,338,331,336,699,895,461,417,382,500,642,858,981,1292,1745,2511,2670,3114,3116,3695,2986,2168,2559,1,0,3,2,4,10,10,7,24,17,11,10,13,5,11,8,11,18,2,1,5,1,3,18,2,30,37,21,25,16,17,531687
39115,Morgan County ,OH,39,1,0,0,1,4,0,3,2,4,6,7,8,2,2,0,2,2,3,5,12,13,22,27,30,73,72,112,110,60,32,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,10,3,6,1,1,14508
39117,Morrow County ,OH,39,1,2,0,3,3,5,12,17,8,12,20,24,12,10,4,9,12,9,18,34,55,97,94,96,167,198,162,215,166,138,177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35328
39119,Muskingum County ,OH,39,3,2,7,9,10,21,15,24,35,58,31,23,6,21,27,27,50,111,120,165,126,153,224,430,486,532,666,700,467,478,511,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,4,0,1,6,3,3,5,0,86215
39121,Noble County ,OH,39,0,0,0,3,2,3,2,0,0,0,3,2,1,1,0,4,6,21,20,38,51,76,104,108,110,96,71,110,94,49,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,10,5,1,0,2,0,14424
39123,Ottawa County ,OH,39,7,8,2,8,16,50,71,49,39,34,25,24,13,10,3,4,4,12,34,44,46,60,98,170,214,173,194,285,234,190,217,3,2,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,40525
39125,Paulding County ,OH,39,0,0,4,4,1,9,9,11,7,10,6,2,4,3,9,8,9,19,18,32,50,66,84,91,147,112,113,129,95,59,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,0,4,3,2,1,1,0,18672
39127,Perry County ,OH,39,2,3,3,0,8,12,13,11,35,25,49,20,27,25,11,23,13,15,19,18,32,50,66,94,141,194,240,245,205,134,153,0,0,0,0,0,0,0,0,1,1,0,2,1,3,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,36134
39129,Pickaway County ,OH,39,20,19,14,25,27,36,41,40,44,35,31,30,45,30,79,31,45,48,68,152,127,170,193,232,211,283,387,489,454,397,425,1,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,58457
39131,Pike County ,OH,39,1,0,5,6,3,6,8,11,18,10,8,8,12,11,7,36,42,19,30,29,52,54,88,100,136,117,184,144,105,88,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,27772
39133,Portage County ,OH,39,12,14,16,38,33,62,59,87,63,47,31,30,31,85,59,80,81,101,131,143,181,234,306,444,536,785,705,1095,691,482,552,0,1,0,0,0,1,0,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,0,1,0,5,3,11,1,5,4,162466
39135,Preble County ,OH,39,0,4,8,8,14,18,16,16,41,39,53,53,36,31,22,22,20,34,39,61,83,141,142,237,261,253,217,342,214,164,147,0,0,0,0,0,0,0,1,0,0,0,1,1,2,4,3,2,1,1,0,1,0,1,2,0,0,1,4,3,2,0,40882
39137,Putnam County ,OH,39,4,4,4,7,16,14,19,12,19,13,20,36,64,86,66,64,67,59,77,117,223,257,317,304,224,189,183,307,189,122,149,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,5,0,4,0,0,0,1,5,8,1,7,8,1,4,3,2,33861
39139,Richland County ,OH,39,30,18,22,39,27,41,50,52,56,68,40,26,26,26,23,39,119,126,107,121,149,240,280,425,588,755,781,1240,824,622,564,1,0,0,0,1,1,2,0,2,2,0,4,1,1,0,1,0,0,1,4,0,2,0,0,1,12,7,3,10,13,17,121154
39141,Ross County ,OH,39,2,5,5,16,24,24,34,89,116,97,63,66,79,93,37,34,34,82,140,193,154,189,224,197,276,243,342,505,460,323,340,0,0,0,0,1,0,1,0,0,0,2,2,2,4,5,3,2,7,0,2,6,5,8,3,0,8,3,0,10,8,3,76666
39143,Sandusky County ,OH,39,14,8,6,6,19,35,52,54,54,48,65,36,39,16,10,11,23,28,34,51,39,99,156,247,213,309,254,704,366,298,276,1,1,0,0,1,1,0,0,1,0,1,0,0,2,1,0,0,0,1,1,0,0,3,0,0,4,7,4,7,6,6,58518
39145,Scioto County ,OH,39,1,3,0,13,4,33,29,32,53,41,43,37,44,43,36,35,47,50,108,101,135,152,197,269,344,277,492,671,426,261,399,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,1,0,0,2,0,0,1,2,0,9,6,4,4,2,9,75314
39147,Seneca County ,OH,39,7,2,2,0,2,8,25,38,49,61,36,42,55,30,23,39,46,25,18,48,48,111,198,342,375,331,230,499,360,234,268,0,0,0,0,0,0,0,0,1,0,1,6,1,1,2,0,0,0,0,0,0,0,1,0,0,4,2,2,6,7,6,55178
39149,Shelby County ,OH,39,6,0,2,5,12,7,7,34,41,37,48,46,71,75,64,83,68,69,61,71,106,137,156,264,254,273,317,362,326,245,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,1,4,0,0,0,0,0,1,0,2,1,0,0,0,0,48590
39151,Stark County ,OH,39,81,46,79,74,91,118,133,158,163,148,181,147,153,143,119,169,144,199,239,284,391,532,770,1270,1554,2262,2307,3172,2234,1514,1470,10,3,0,6,1,4,4,3,9,7,4,6,2,4,3,10,7,2,1,0,4,4,3,3,2,27,17,14,6,21,71,370606
39153,Summit County ,OH,39,95,118,90,140,235,220,246,317,334,307,233,358,272,249,194,235,236,244,318,512,519,655,1100,1849,1902,2774,2531,4162,2662,2148,2074,7,9,9,1,4,3,2,1,5,5,6,4,3,1,8,5,3,1,5,2,6,6,8,10,1,46,64,46,43,15,109,541013
39155,Trumbull County ,OH,39,30,44,55,98,130,114,106,141,121,103,105,70,45,34,35,35,48,94,92,92,188,182,467,841,1117,1198,1099,1430,1037,755,558,3,1,1,3,7,13,5,12,8,3,6,2,7,4,2,4,1,0,1,1,0,3,1,1,1,9,13,10,58,21,19,197974
39157,Tuscarawas County ,OH,39,29,21,30,57,66,57,73,40,24,36,30,17,29,19,10,25,24,44,76,122,174,224,285,472,662,801,536,685,605,340,362,2,3,2,0,0,0,1,0,2,1,0,1,1,2,1,1,0,0,0,2,5,11,10,3,0,16,16,14,14,18,25,91987
39159,Union County ,OH,39,6,4,9,6,8,17,40,36,36,37,38,36,37,40,35,56,52,48,67,60,70,112,250,325,315,346,367,354,289,256,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,6,2,2,1,0,58988
39161,Van Wert County ,OH,39,2,5,3,5,13,15,4,8,7,3,3,5,9,9,8,6,12,17,34,41,72,64,112,193,203,183,145,196,136,135,88,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,13,0,14,4,1,0,28275
39163,Vinton County ,OH,39,0,2,0,0,0,1,2,1,4,1,1,4,2,2,1,4,2,9,15,14,22,22,33,15,30,40,89,60,53,37,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,3,3,13085
39165,Warren County ,OH,39,41,93,72,141,114,170,219,172,200,189,157,159,181,217,214,193,186,169,278,390,477,511,669,948,1165,1387,1483,1789,1438,1121,1341,0,0,0,0,1,5,2,2,5,4,1,1,1,0,4,2,1,9,1,1,6,1,3,2,0,5,10,8,10,11,6,234602
39167,Washington County ,OH,39,0,1,1,3,10,14,19,14,18,6,10,9,5,7,6,8,13,7,16,40,49,88,158,214,291,284,427,445,279,298,245,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,3,0,5,2,59911
39169,Wayne County ,OH,39,21,8,21,23,12,11,27,46,46,47,54,56,107,63,50,32,35,37,87,199,269,330,397,400,380,501,572,701,477,331,382,1,1,0,0,0,4,1,2,0,0,2,1,0,3,1,1,2,0,0,0,3,2,7,5,0,10,21,9,8,6,14,115710
39171,Williams County ,OH,39,3,0,1,4,7,6,14,16,17,12,6,6,11,9,13,18,15,24,30,45,51,89,143,202,196,196,244,311,270,162,174,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,3,7,16,9,7,36692
39173,Wood County ,OH,39,12,14,13,29,58,73,99,132,185,133,103,84,90,118,99,169,196,203,138,158,189,218,330,520,585,765,749,958,676,541,684,2,1,1,0,0,0,2,2,3,0,0,2,1,3,1,6,1,9,0,0,0,3,20,1,0,3,6,6,13,10,3,130817
39175,Wyandot County ,OH,39,6,0,7,2,1,5,9,27,20,27,13,14,13,5,6,4,12,10,27,28,24,35,62,134,156,107,150,234,209,153,144,0,2,0,0,1,0,0,0,0,3,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,3,2,3,4,2,5,21772
45001,Abbeville County ,SC,45,7,16,19,17,21,29,36,79,21,46,27,26,27,49,27,40,48,59,54,19,36,58,34,27,21,74,75,72,75,67,44,0,0,0,0,0,1,0,2,3,2,0,2,0,1,0,0,1,2,1,0,0,2,2,0,0,3,1,0,0,1,2,24527
45003,Aiken County ,SC,45,2,24,42,71,162,188,321,208,267,377,253,116,117,90,67,160,1478,235,125,251,174,206,247,301,187,455,562,659,663,615,707,1,1,0,0,1,2,2,5,2,17,8,10,7,5,8,1,5,2,1,1,1,0,3,1,4,3,7,6,8,13,6,170872
45005,Allendale County ,SC,45,1,1,5,3,13,24,37,24,43,32,29,22,19,15,13,37,27,19,11,11,0,0,14,2,2,3,11,14,15,19,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8688
45007,Anderson County ,SC,45,38,62,100,122,214,244,362,295,386,271,264,280,267,214,335,333,435,270,273,213,347,485,414,551,257,725,743,804,1013,1056,1045,0,0,1,0,2,8,6,10,9,18,13,16,28,9,17,16,14,8,3,6,9,6,1,1,8,7,14,11,14,12,16,202558
45009,Bamberg County ,SC,45,14,9,21,25,56,37,119,57,79,34,17,26,22,22,23,31,31,5,7,13,22,6,2,11,5,28,35,49,45,54,57,0,0,0,1,0,1,1,6,7,6,5,0,1,2,3,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,2,14066
45011,Barnwell County ,SC,45,6,0,5,16,20,37,74,74,55,78,46,42,31,20,28,23,106,47,31,65,13,22,13,25,11,37,52,90,136,124,153,0,0,0,0,0,0,0,1,1,2,4,2,2,1,2,0,0,1,0,4,4,0,0,0,1,0,0,0,0,2,5,20866
45013,Beaufort County ,SC,45,41,160,267,264,336,524,502,503,635,484,254,200,190,225,220,218,210,135,118,95,133,111,170,202,153,387,393,540,547,617,805,0,0,1,2,4,1,3,8,13,10,4,4,1,6,3,7,2,1,4,1,2,2,0,0,1,0,0,3,2,1,7,192122
45015,Berkeley County ,SC,45,38,113,213,350,591,664,750,492,399,313,291,151,205,147,245,128,187,35,102,166,237,180,232,229,113,312,357,499,414,439,627,1,2,1,1,3,1,11,16,6,8,7,3,2,6,3,0,1,1,2,2,0,2,1,2,4,1,2,4,0,1,3,227907
45017,Calhoun County ,SC,45,6,12,36,13,23,50,62,54,39,67,15,12,12,8,11,4,14,13,23,11,14,1,5,8,12,14,28,69,64,57,73,0,0,0,0,0,0,0,1,4,5,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,14553
45019,Charleston County ,SC,45,142,316,744,1544,2270,1902,1880,1179,968,745,555,441,680,440,684,365,328,209,247,355,417,435,473,618,383,973,856,913,920,895,1375,2,1,4,4,13,22,25,42,35,34,20,12,10,10,7,3,4,7,2,2,4,4,6,3,2,3,8,3,9,7,3,411406
45021,Cherokee County ,SC,45,26,23,14,36,43,63,82,144,72,92,79,43,29,112,71,94,97,78,61,70,87,99,100,148,100,198,187,246,202,213,242,3,1,0,1,0,2,1,6,6,6,3,0,1,1,1,1,1,5,4,3,4,0,4,1,2,5,5,3,3,2,4,57300
45023,Chester County ,SC,45,20,17,18,32,55,58,73,98,107,104,79,62,64,62,58,22,31,26,54,43,49,50,63,60,42,134,139,146,144,187,179,0,0,0,0,1,2,2,1,3,4,0,3,1,1,0,2,0,0,1,2,3,1,2,0,2,2,4,2,2,3,0,32244
45025,Chesterfield County ,SC,45,47,44,20,48,34,56,74,89,83,74,57,81,90,62,55,69,47,38,75,80,51,39,62,56,41,84,110,120,121,162,156,1,2,3,3,1,1,2,2,0,2,1,1,3,3,2,4,2,0,1,3,2,3,3,2,1,0,3,2,0,2,2,45650
45027,Clarendon County ,SC,45,5,29,24,48,39,41,87,102,102,60,64,41,29,29,31,38,31,11,15,17,13,38,63,40,6,86,50,87,94,142,109,1,1,0,1,1,3,1,1,1,3,5,4,1,1,2,1,0,1,1,0,0,0,1,0,0,1,0,2,2,0,2,33745
45029,Colleton County ,SC,45,32,56,46,62,71,95,95,96,99,52,36,15,24,32,35,27,48,43,60,59,43,56,60,55,24,49,63,91,118,97,192,0,2,4,1,1,0,6,1,2,3,2,0,3,0,1,2,0,0,0,2,4,0,0,1,0,0,2,0,2,1,2,37677
45031,Darlington County ,SC,45,29,22,26,51,65,71,130,173,222,207,150,110,76,105,86,133,101,60,122,101,110,107,129,98,82,126,251,361,413,365,433,2,1,0,1,1,2,3,8,4,3,3,6,2,0,1,4,2,6,2,2,4,0,0,1,2,1,6,5,2,3,11,66618
45033,Dillon County ,SC,45,22,13,25,63,47,48,52,62,65,79,37,32,46,59,72,71,80,80,72,64,33,48,61,42,26,77,90,224,211,223,236,0,1,1,3,2,4,4,3,2,1,2,2,0,0,0,5,4,3,4,2,2,0,0,2,1,1,1,1,0,4,3,30479
45035,Dorchester County ,SC,45,41,59,122,207,480,453,552,365,326,343,158,169,178,94,210,113,138,91,149,183,160,162,161,235,112,395,448,506,564,619,707,0,0,0,0,2,3,5,16,8,10,11,10,8,7,4,0,3,0,1,3,6,2,3,2,2,0,6,3,3,4,3,162809
45037,Edgefield County ,SC,45,4,5,9,4,25,26,42,59,54,51,36,94,34,12,13,30,265,14,14,32,31,34,63,65,28,77,85,80,116,63,165,0,0,0,0,1,1,0,1,0,2,0,1,5,1,2,1,1,1,0,2,0,1,0,0,0,0,2,1,1,0,0,27260
45039,Fairfield County ,SC,45,25,21,30,23,32,56,56,49,57,37,18,30,26,43,31,25,25,21,32,20,25,12,36,61,18,52,48,73,92,78,56,0,3,0,1,1,0,1,0,0,0,1,2,2,1,3,2,1,2,0,0,1,2,0,0,2,3,1,1,3,2,1,22347
45041,Florence County ,SC,45,42,97,107,213,250,237,383,471,554,407,317,261,212,257,162,150,136,101,152,173,172,191,181,252,158,402,469,820,861,1175,1078,2,3,4,2,7,2,6,19,15,17,15,12,8,16,5,11,8,4,4,1,1,3,2,2,3,4,8,2,12,13,19,138293
45043,Georgetown County ,SC,45,8,79,94,177,223,133,175,134,186,168,81,127,63,61,32,40,35,27,84,160,136,103,104,99,49,107,137,243,309,301,278,0,0,0,0,2,2,4,4,3,1,6,10,2,0,6,1,0,0,0,3,6,3,2,3,3,3,1,2,1,7,11,62680
45045,Greenville County ,SC,45,370,860,750,1063,1122,1282,1259,947,845,728,336,322,515,500,642,520,605,602,647,779,822,1001,1036,1516,831,2195,2205,2966,3251,3512,4058,2,10,4,7,6,18,27,22,27,28,19,16,13,11,14,8,10,14,13,5,11,11,15,8,4,22,23,18,21,21,37,523542
45047,Greenwood County ,SC,45,25,132,67,86,103,238,190,139,128,135,154,105,181,119,106,89,69,103,77,59,64,88,71,116,83,186,218,225,317,280,304,2,2,0,1,1,0,3,1,1,6,2,10,17,9,9,6,1,1,0,1,1,1,2,0,0,6,2,1,5,0,6,70811
45049,Hampton County ,SC,45,3,9,4,11,21,20,66,91,100,69,41,35,34,18,20,26,39,49,24,22,18,14,25,22,14,24,27,57,59,53,83,0,0,0,1,0,1,0,3,0,3,4,4,5,3,0,0,1,1,2,1,1,0,1,0,0,1,2,0,0,1,0,19222
45051,Horry County ,SC,45,164,515,798,1054,1495,1311,926,733,641,503,271,231,262,224,266,250,255,269,652,553,475,338,392,593,348,830,987,1135,1097,1432,1707,5,3,5,5,10,19,11,19,25,25,16,8,5,6,4,3,1,6,3,4,14,10,10,3,8,14,8,8,11,14,25,354081
45053,Jasper County ,SC,45,5,7,22,45,57,87,70,82,87,90,38,31,24,20,29,39,39,12,33,18,38,28,27,25,9,63,31,61,58,85,126,0,1,0,0,0,0,0,3,6,3,3,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,30073
45055,Kershaw County ,SC,45,41,65,87,96,133,91,132,144,126,141,61,60,85,102,60,93,130,113,96,144,94,103,101,102,59,156,154,190,234,231,288,0,1,0,0,1,1,2,2,2,2,2,2,0,3,4,0,1,1,2,2,3,4,4,5,0,7,4,2,1,1,6,66551
45057,Lancaster County ,SC,45,61,45,76,89,132,99,103,156,140,168,166,162,102,128,137,135,128,75,88,106,88,134,148,230,141,321,223,406,449,449,456,1,0,4,1,2,0,2,2,1,7,2,4,8,3,2,2,6,1,3,0,5,1,0,1,1,0,6,3,5,3,6,98012
45059,Laurens County ,SC,45,20,52,97,169,183,166,164,186,113,112,47,43,63,51,25,49,68,54,44,70,42,87,100,138,80,198,187,213,245,335,287,0,0,0,1,4,5,1,12,5,14,3,4,1,0,0,0,2,1,1,0,3,1,1,4,0,0,2,3,1,5,7,67493
45061,Lee County ,SC,45,11,7,18,29,25,37,34,56,87,37,27,21,41,26,10,13,20,3,19,21,21,14,30,13,12,25,32,70,88,96,68,1,2,1,2,0,1,1,1,2,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,1,3,0,1,0,1,16828
45063,Lexington County ,SC,45,179,319,336,398,490,540,657,583,433,363,261,254,266,352,303,346,541,464,336,366,352,469,491,619,275,707,842,1040,1346,1376,1519,3,2,3,6,8,4,10,15,17,8,10,11,5,9,6,3,4,13,10,12,10,11,1,2,7,4,8,9,8,10,17,298750
45065,McCormick County ,SC,45,1,1,0,1,9,28,29,16,11,13,22,11,8,16,12,14,33,12,4,9,9,15,12,10,7,25,19,26,42,32,25,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,9463
45067,Marion County ,SC,45,12,20,43,45,84,46,65,67,69,32,32,55,46,54,27,54,59,46,69,60,59,55,51,35,18,48,67,131,157,216,157,0,0,0,2,1,1,2,1,0,1,1,3,0,0,2,3,2,4,3,5,4,4,1,1,0,3,0,3,2,7,3,30657
45069,Marlboro County ,SC,45,33,30,31,31,18,18,24,33,45,61,55,89,64,94,46,50,36,38,40,51,62,37,57,46,37,120,116,121,93,91,142,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5,0,0,1,0,0,2,1,0,1,2,2,2,1,4,1,26118
45071,Newberry County ,SC,45,17,20,33,89,77,121,118,123,112,73,47,28,46,56,50,101,76,141,94,58,66,95,90,130,81,103,129,167,182,155,222,0,1,1,1,1,0,0,1,1,3,2,1,2,1,0,6,5,2,2,5,9,9,4,3,1,2,4,1,1,1,2,38440
45073,Oconee County ,SC,45,4,23,55,108,86,113,118,86,99,81,50,69,116,112,97,65,83,524,196,159,130,119,108,154,116,423,374,415,443,467,445,0,0,1,0,0,0,1,1,4,2,4,3,3,1,4,2,0,2,1,2,2,1,0,2,1,3,4,5,8,3,3,79546
45075,Orangeburg County ,SC,45,54,104,147,164,246,257,391,328,296,232,158,164,77,75,87,55,79,36,46,72,57,71,79,84,53,188,207,305,279,304,430,1,2,2,2,6,5,13,13,9,8,13,16,7,7,13,1,5,0,2,1,1,1,0,1,0,1,5,2,4,2,8,86175
45077,Pickens County ,SC,45,33,99,203,275,202,202,222,160,162,128,79,104,147,227,189,147,194,397,268,295,394,379,316,394,197,856,783,839,900,930,1080,1,0,0,0,1,2,7,2,6,5,2,2,4,1,3,3,3,2,4,3,6,7,3,3,3,8,12,15,18,9,17,126884
45079,Richland County ,SC,45,218,467,448,574,830,732,1156,938,934,947,591,580,1066,1232,1395,796,816,469,409,498,438,590,559,688,414,1032,1160,1367,1372,1337,1544,2,4,7,2,6,11,10,17,13,14,16,17,11,7,14,8,15,9,6,7,4,8,5,5,7,9,6,8,5,11,13,415759
45081,Saluda County ,SC,45,4,12,19,20,32,46,61,33,39,44,27,27,46,50,52,9,19,3,14,7,3,20,19,10,8,30,26,40,49,52,59,0,0,0,0,0,1,1,2,2,1,2,1,2,2,5,0,1,1,0,0,0,2,1,0,0,1,1,0,0,0,1,20473
45083,Spartanburg County ,SC,45,145,177,241,270,421,568,579,391,309,342,309,313,292,585,398,377,563,298,408,560,612,619,562,769,413,1256,1376,1725,1762,1844,1648,10,6,3,5,7,6,5,12,10,18,12,13,22,23,9,8,9,7,5,1,9,18,9,4,11,13,24,24,22,26,34,319785
45085,Sumter County ,SC,45,75,164,165,210,192,226,286,361,243,208,115,91,107,81,97,114,93,54,51,86,104,109,111,144,105,200,233,425,226,319,313,1,0,2,1,3,4,4,5,5,8,5,3,5,5,5,3,0,1,5,1,4,1,3,2,3,3,3,4,4,4,7,106721
45087,Union County ,SC,45,4,5,12,15,29,52,44,72,64,28,38,35,20,31,21,27,31,52,38,38,45,58,48,77,43,93,127,110,111,110,103,0,0,0,0,0,0,0,1,1,2,0,1,0,4,1,1,1,1,2,0,1,2,5,1,1,1,6,2,2,3,4,27316
45089,Williamsburg County ,SC,45,18,30,47,50,52,52,139,134,154,102,70,58,48,46,36,29,30,9,17,33,46,29,52,42,21,54,88,110,106,180,153,0,1,0,0,0,0,3,0,9,4,0,4,1,3,0,3,2,1,1,0,4,0,0,0,0,1,1,2,2,4,3,30368
