countyFIPS,County Name,State,StateFIPS,2020-06-07_cases,2020-06-14_cases,2020-06-21_cases,2020-06-28_cases,2020-07-05_cases,2020-07-12_cases,2020-07-19_cases,2020-07-26_cases,2020-08-02_cases,2020-08-09_cases,2020-08-16_cases,2020-08-23_cases,2020-08-30_cases,2020-09-06_cases,2020-09-13_cases,2020-09-20_cases,2020-09-27_cases,2020-10-04_cases,2020-10-11_cases,2020-10-18_cases,2020-10-25_cases,2020-11-01_cases,2020-11-08_cases,2020-11-15_cases,2020-11-22_cases,2020-11-29_cases,2020-12-06_cases,2020-12-13_cases,2020-12-20_cases,2020-12-27_cases,2021-01-03_cases,2020-06-07_deaths,2020-06-14_deaths,2020-06-21_deaths,2020-06-28_deaths,2020-07-05_deaths,2020-07-12_deaths,2020-07-19_deaths,2020-07-26_deaths,2020-08-02_deaths,2020-08-09_deaths,2020-08-16_deaths,2020-08-23_deaths,2020-08-30_deaths,2020-09-06_deaths,2020-09-13_deaths,2020-09-20_deaths,2020-09-27_deaths,2020-10-04_deaths,2020-10-11_deaths,2020-10-18_deaths,2020-10-25_deaths,2020-11-01_deaths,2020-11-08_deaths,2020-11-15_deaths,2020-11-22_deaths,2020-11-29_deaths,2020-12-06_deaths,2020-12-13_deaths,2020-12-20_deaths,2020-12-27_deaths,2021-01-03_deaths,population
39029,Columbiana County ,OH,39,896,917,961,1197,1303,1385,1458,1492,1570,1658,1721,1765,1820,1867,1895,1919,1932,1981,2014,2078,2162,2269,2463,2811,3284,3852,4411,5048,5496,5892,6260,53,56,58,59,60,60,60,60,60,60,62,63,64,68,71,80,80,82,86,87,88,88,88,92,92,99,104,110,116,119,119,101883
39031,Coshocton County ,OH,39,48,51,60,70,97,142,164,173,185,193,202,209,217,219,228,230,234,240,259,286,336,417,527,639,788,935,1078,1305,1493,1629,1761,0,0,0,0,2,4,4,5,6,6,9,9,9,9,10,11,11,11,11,12,12,12,13,13,13,15,15,15,15,16,17,36600
39033,Crawford County ,OH,39,120,122,122,130,135,141,152,158,164,174,183,188,193,204,208,218,244,272,317,408,513,609,717,917,1142,1404,1676,2013,2318,2482,2710,4,5,5,6,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,8,8,8,9,14,14,17,20,28,33,43,61,41494
39035,Cuyahoga County ,OH,39,4858,5175,5633,6571,7724,9208,10553,11697,12646,13514,14335,14955,15624,16249,16698,17092,17490,17910,18441,19212,20278,21777,24391,29234,34096,40823,46333,56505,62366,67417,72520,268,311,338,351,373,399,421,449,477,499,528,552,574,599,622,642,656,665,667,671,685,686,709,719,720,745,780,824,835,877,900,1235072
39037,Darke County ,OH,39,193,222,227,233,248,259,265,277,316,395,459,534,616,669,713,760,804,898,992,1088,1177,1317,1458,1701,2080,2575,3013,3500,3786,4025,4191,23,25,25,25,25,26,26,26,26,29,30,31,35,36,37,39,42,44,45,50,51,51,53,55,55,61,63,72,74,79,86,51113
39039,Defiance County ,OH,39,36,40,42,45,50,54,75,110,129,144,169,188,209,233,253,281,325,375,405,437,493,607,804,1035,1311,1583,1817,2147,2427,2636,2801,2,2,2,3,3,3,3,4,4,4,4,4,5,7,9,10,11,12,13,13,13,14,15,16,17,23,40,51,63,67,68,38087
39041,Delaware County ,OH,39,368,398,427,471,568,724,916,1060,1194,1301,1412,1516,1645,1778,1967,2135,2281,2429,2589,2759,2964,3227,3611,4281,5214,6159,7088,8773,9869,10790,11786,14,15,15,15,15,15,15,17,18,19,19,20,20,20,20,20,20,23,26,27,27,28,29,31,33,37,41,48,55,62,66,209177
39043,Erie County ,OH,39,189,210,217,225,242,286,363,433,516,575,632,704,772,810,844,899,946,989,1047,1114,1183,1274,1429,1702,2055,2506,2856,3702,4215,4613,5001,16,20,22,22,22,22,22,24,27,27,30,33,36,37,43,44,47,50,52,53,53,54,57,61,61,69,70,84,91,101,107,74266
39045,Fairfield County ,OH,39,326,364,409,470,559,692,897,1057,1238,1387,1498,1586,1709,1813,1930,2020,2118,2244,2376,2541,2820,3097,3543,4299,5051,5931,6708,7877,8786,9524,10326,9,9,12,15,16,17,18,20,25,32,35,39,40,43,44,50,53,55,55,56,57,58,59,59,59,64,67,70,70,72,71,157574
39047,Fayette County ,OH,39,42,45,45,45,46,55,59,68,94,113,130,169,189,206,217,225,232,279,357,418,460,507,597,725,866,1007,1139,1353,1554,1681,1895,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,6,6,6,7,8,10,10,13,16,16,17,22,22,26,28,29,28525
39049,Franklin County ,OH,39,6512,7076,7794,8840,10271,12035,14001,15682,17107,18317,19553,20534,21619,23099,24590,25977,26961,28014,29141,30590,32241,34517,38022,42896,48389,53887,60093,69074,75316,80939,86446,299,329,358,393,422,447,467,489,514,524,537,553,562,565,579,603,607,630,635,635,642,643,643,651,651,672,680,693,693,697,698,1316756
39051,Fulton County ,OH,39,46,53,53,57,61,67,86,117,139,147,163,173,181,198,215,234,246,348,403,472,557,647,776,976,1172,1423,1715,2039,2359,2605,2812,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,6,14,16,18,18,19,26,31,32,37,38,38,42126
39053,Gallia County ,OH,39,9,9,9,10,17,21,29,43,57,65,89,114,140,153,169,180,191,220,247,274,304,334,404,519,681,847,1046,1284,1455,1573,1713,1,1,1,1,1,1,1,1,1,1,2,2,3,4,9,12,13,13,13,13,13,13,13,13,13,15,15,15,18,20,23,29898
39055,Geauga County ,OH,39,309,334,357,382,405,428,465,502,528,556,570,594,608,658,687,703,723,750,767,819,890,991,1154,1497,1894,2385,2727,3275,3599,3856,4156,34,35,37,41,42,42,43,43,43,44,45,46,46,46,46,47,49,49,50,50,50,50,51,51,51,51,51,51,51,51,53,93649
39057,Greene County ,OH,39,111,135,169,194,251,346,461,545,619,690,799,871,969,1102,1218,1352,1465,1661,1870,2108,2456,2828,3402,4150,4896,5808,6661,7708,8648,9246,10020,5,6,8,9,9,9,10,11,11,12,13,15,18,20,25,28,33,37,38,40,42,42,50,59,59,71,83,88,102,109,121,168937
39059,Guernsey County ,OH,39,42,44,45,58,70,81,89,98,110,117,121,128,130,139,148,156,170,184,213,268,361,439,535,648,792,1021,1282,1529,1738,1909,2060,2,3,3,3,3,3,4,6,6,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,14,15,15,16,19,22,38875
39061,Hamilton County ,OH,39,2860,3185,3829,4794,5924,6950,7828,8497,9110,9643,10142,10533,11102,11713,12208,12756,13191,13790,14641,15890,17388,19030,21338,24998,28674,32557,36846,43008,46842,49823,53404,171,179,186,191,197,208,218,225,247,255,269,281,286,288,292,308,315,331,335,338,344,349,352,362,362,372,382,393,405,411,419,817473
39063,Hancock County ,OH,39,56,61,62,69,78,86,116,238,315,378,428,467,519,567,603,657,712,798,879,975,1100,1284,1523,1855,2253,2665,3086,3612,4057,4397,4759,1,1,1,1,1,1,2,2,2,3,3,5,7,7,7,9,10,13,14,20,26,30,32,33,33,40,53,65,69,77,81,75783
39065,Hardin County ,OH,39,73,93,107,111,123,123,136,142,150,165,187,204,219,233,245,250,256,264,288,309,360,416,511,662,825,1114,1293,1444,1568,1682,1818,1,4,10,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,14,14,17,17,19,26,30,30,31,32,31365
39067,Harrison County ,OH,39,10,10,11,12,12,14,16,16,19,26,26,28,28,31,49,61,64,68,71,76,86,93,118,144,182,263,339,448,561,634,714,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15040
39069,Henry County ,OH,39,18,20,23,27,29,35,59,90,106,117,128,154,210,241,272,297,318,356,398,442,503,584,679,809,944,1076,1226,1428,1576,1712,1836,0,0,0,0,0,0,0,0,1,2,2,2,3,8,10,12,14,17,17,17,17,17,18,21,21,23,29,35,35,35,45,27006
39071,Highland County ,OH,39,29,34,39,42,45,53,69,95,127,158,171,183,190,198,210,220,230,249,299,371,469,580,688,799,963,1118,1342,1646,1863,2018,2172,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,6,9,14,16,16,18,18,18,18,18,18,43161
39073,Hocking County ,OH,39,71,73,73,76,78,81,92,101,108,118,125,131,139,146,153,161,166,173,182,189,205,249,381,479,585,718,876,1089,1222,1323,1414,5,7,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,16,18,19,22,22,22,28264
39075,Holmes County ,OH,39,68,87,127,190,231,261,293,313,320,328,335,341,349,355,363,371,390,422,471,537,697,929,1122,1241,1370,1498,1575,1740,1825,1895,2008,3,3,3,3,3,5,5,5,6,6,6,7,7,7,7,7,9,9,10,10,10,14,23,30,30,39,41,46,50,61,62,43960
39077,Huron County ,OH,39,63,77,110,159,215,247,290,329,371,396,418,462,470,493,505,523,551,612,646,690,723,773,888,1107,1392,1727,1981,2581,2936,3196,3472,1,1,1,1,2,2,3,3,4,5,5,6,6,6,7,7,7,7,8,9,15,16,16,18,18,22,22,33,37,37,37,58266
39079,Jackson County ,OH,39,15,16,16,17,23,30,39,55,65,74,83,133,165,184,198,231,261,292,339,419,481,539,628,746,873,1074,1412,1687,1907,2052,2202,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,6,7,7,7,8,8,10,10,10,12,13,13,20,30,34,32413
39081,Jefferson County ,OH,39,68,70,74,76,87,115,153,176,204,229,250,261,267,292,305,318,336,355,398,438,494,553,663,805,989,1479,1901,2503,2936,3191,3493,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14,16,32,42,44,53,65325
39083,Knox County ,OH,39,28,31,34,38,51,55,74,124,165,205,225,234,245,258,268,278,286,297,320,352,413,512,639,868,1188,1474,1736,2043,2365,2612,2870,1,1,1,1,1,1,1,2,2,7,9,13,14,15,15,15,15,15,15,15,16,17,17,18,18,19,20,22,22,22,22,62322
39085,Lake County ,OH,39,331,347,367,415,497,609,789,914,1034,1114,1176,1244,1310,1418,1507,1576,1638,1696,1752,1847,2033,2411,3277,4721,6254,7890,8803,10207,11200,12157,13156,12,12,14,16,18,22,24,27,35,38,43,44,44,45,45,49,51,56,56,57,59,60,61,62,62,66,81,94,98,113,120,230149
39087,Lawrence County ,OH,39,30,32,44,59,70,86,138,182,216,283,344,394,429,480,538,594,659,733,792,885,977,1103,1272,1535,1813,2073,2392,2816,3086,3329,3642,0,0,0,0,0,0,0,0,0,0,4,6,14,14,17,18,22,22,24,24,25,28,31,33,33,40,41,43,45,47,47,59463
39089,Licking County ,OH,39,277,312,331,381,477,583,705,918,1116,1281,1419,1492,1576,1674,1773,1857,1936,2019,2170,2410,2710,3064,3497,4203,5062,6110,6999,8433,9309,10053,10853,10,11,11,11,12,12,15,25,42,49,55,56,57,58,58,62,63,64,65,65,67,67,70,70,70,77,80,96,103,114,120,176862
39091,Logan County ,OH,39,44,48,48,56,62,71,82,101,120,155,184,219,233,254,270,293,312,331,354,392,446,530,700,918,1183,1426,1632,1992,2149,2280,2478,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,6,6,9,18,21,21,21,23,23,45672
39093,Lorain County ,OH,39,747,794,843,925,1021,1152,1322,1474,1620,1770,1915,1998,2103,2165,2200,2263,2317,2387,2489,2623,2815,3146,3629,4711,5902,7475,8778,11410,12905,14042,15421,61,62,66,67,67,69,73,75,76,77,77,80,81,83,85,86,86,88,89,89,89,91,93,94,95,106,116,122,143,145,184,309833
39095,Lucas County ,OH,39,2348,2428,2490,2567,2723,3007,3486,4077,4852,5348,5704,6070,6389,6687,6877,7119,7322,7527,7756,8058,8494,9086,10169,11765,13446,15874,17920,21239,23166,24898,26509,265,280,294,299,302,306,307,311,318,323,329,338,341,348,350,357,364,369,370,370,375,378,393,399,400,426,449,478,504,535,541,428348
39097,Madison County ,OH,39,166,168,174,184,195,222,245,271,329,374,592,649,689,726,747,780,830,910,965,1013,1075,1129,1206,1312,1510,1776,2037,2380,2635,2819,3019,7,7,7,8,8,9,9,9,10,10,10,11,11,11,11,12,12,14,14,14,15,16,18,18,18,19,19,19,21,23,25,44731
39099,Mahoning County ,OH,39,1511,1595,1654,1720,1825,1948,2089,2258,2393,2554,2681,2761,2847,2895,2945,2991,3073,3223,3371,3567,3810,4090,4638,5492,6772,8282,9630,11716,12999,14237,15131,194,214,224,228,232,239,241,244,253,254,260,262,265,272,274,279,281,282,282,283,287,287,287,295,295,301,305,310,311,312,315,228683
39101,Marion County ,OH,39,2691,2706,2713,2721,2732,2748,2777,2821,2875,2925,2964,2978,3001,3024,3034,3063,3103,3174,3247,3321,3443,3585,3772,4098,4514,4984,5360,5940,6289,6575,6834,32,33,34,37,38,39,39,41,44,45,45,45,46,46,46,47,47,48,48,49,50,50,50,51,51,60,69,80,93,102,106,65093
39103,Medina County ,OH,39,387,397,413,464,516,589,681,757,831,923,996,1086,1190,1292,1359,1430,1475,1551,1622,1755,1947,2197,2709,3395,4133,5180,6049,7297,8218,8829,9601,25,30,31,31,32,32,32,32,33,35,36,36,37,38,38,38,39,41,42,42,42,44,46,51,51,57,62,72,91,98,114,179746
39105,Meigs County ,OH,39,6,6,9,11,12,13,19,23,24,40,67,81,127,154,162,172,176,187,196,205,210,238,266,300,363,437,548,663,732,792,877,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,9,10,12,12,12,12,12,12,12,12,12,12,13,14,14,14,22907
39107,Mercer County ,OH,39,233,245,257,266,281,302,345,438,522,612,694,772,817,887,967,1053,1132,1221,1314,1433,1585,1761,2067,2476,2812,3024,3274,3530,3700,3805,3950,8,8,8,8,8,10,11,11,13,13,14,14,17,17,17,17,18,21,27,27,28,30,33,37,37,50,64,70,76,79,82,41172
39109,Miami County ,OH,39,374,386,400,425,463,510,574,659,768,839,911,983,1054,1133,1252,1350,1454,1592,1746,1910,2116,2381,2769,3343,3985,4756,5444,6203,6787,7308,7841,30,30,30,30,31,31,31,35,37,38,39,40,43,44,48,49,51,55,56,56,58,61,61,65,65,68,69,69,70,72,73,106987
39111,Monroe County ,OH,39,80,82,82,85,89,89,89,89,90,93,96,102,103,104,106,106,110,111,118,141,177,201,215,251,299,360,454,533,607,671,784,15,15,15,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,20,21,22,22,24,24,24,13654
39113,Montgomery County ,OH,39,791,969,1263,1603,1981,2513,2987,3501,4024,4362,4693,5029,5728,6623,7084,7501,7883,8383,9025,9883,10864,12156,13901,16412,19082,22196,25312,29007,31993,34161,36720,17,17,20,22,26,36,46,53,77,94,105,115,128,133,144,152,163,181,183,184,189,190,193,211,213,243,280,301,326,342,359,531687
39115,Morgan County ,OH,39,6,6,6,7,11,11,14,16,20,26,33,41,43,45,45,47,49,52,57,69,82,104,131,161,234,306,418,528,588,620,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,15,18,24,25,26,14508
39117,Morrow County ,OH,39,108,110,110,113,116,121,133,150,158,170,190,214,226,236,240,249,261,270,288,322,377,474,568,664,831,1029,1191,1406,1572,1710,1887,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,35328
39119,Muskingum County ,OH,39,55,57,64,73,83,104,119,143,178,236,267,290,296,317,344,371,421,532,652,817,943,1096,1320,1750,2236,2768,3434,4134,4601,5079,5590,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,5,9,9,10,16,19,22,27,27,86215
39121,Noble County ,OH,39,6,6,6,9,11,14,16,16,16,16,19,21,22,23,23,27,33,54,74,112,163,239,343,451,561,657,728,838,932,981,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,14,24,29,30,30,32,32,14424
39123,Ottawa County ,OH,39,109,117,119,127,143,193,264,313,352,386,411,435,448,458,461,465,469,481,515,559,605,665,763,933,1147,1320,1514,1799,2033,2223,2440,19,21,22,23,23,24,24,24,25,26,27,28,29,30,30,30,30,30,30,30,30,30,30,30,30,30,32,32,33,34,34,40525
39125,Paulding County ,OH,39,14,14,18,22,23,32,41,52,59,69,75,77,81,84,93,101,110,129,147,179,229,295,379,470,617,729,842,971,1066,1125,1225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,8,8,12,15,17,18,19,19,18672
39127,Perry County ,OH,39,20,23,26,26,34,46,59,70,105,130,179,199,226,251,262,285,298,313,332,350,382,432,498,592,733,927,1167,1412,1617,1751,1904,1,1,1,1,1,1,1,1,2,3,3,5,6,9,9,9,9,10,11,11,11,11,11,12,12,13,14,14,15,15,15,36134
39129,Pickaway County ,OH,39,2106,2125,2139,2164,2191,2227,2268,2308,2352,2387,2418,2448,2493,2523,2602,2633,2678,2726,2794,2946,3073,3243,3436,3668,3879,4162,4549,5038,5492,5889,6314,38,40,41,41,41,41,42,42,42,42,42,42,43,44,44,44,44,45,46,46,46,46,46,46,46,48,50,50,50,50,50,58457
39131,Pike County ,OH,39,9,9,14,20,23,29,37,48,66,76,84,92,104,115,122,158,200,219,249,278,330,384,472,572,708,825,1009,1153,1258,1346,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,5,5,5,5,27772
39133,Portage County ,OH,39,339,353,369,407,440,502,561,648,711,758,789,819,850,935,994,1074,1155,1256,1387,1530,1711,1945,2251,2695,3231,4016,4721,5816,6507,6989,7541,57,58,58,58,58,59,59,59,60,61,65,65,65,65,65,66,66,67,67,67,68,68,68,69,69,74,77,88,89,94,98,162466
39135,Preble County ,OH,39,39,43,51,59,73,91,107,123,164,203,256,309,345,376,398,420,440,474,513,574,657,798,940,1177,1438,1691,1908,2250,2464,2628,2775,1,1,1,1,1,1,1,2,2,2,2,3,4,6,10,13,15,16,17,17,18,18,19,21,21,21,22,26,29,31,31,40882
39137,Putnam County ,OH,39,97,101,105,112,128,142,161,173,192,205,225,261,325,411,477,541,608,667,744,861,1084,1341,1658,1962,2186,2375,2558,2865,3054,3176,3325,14,15,15,15,15,15,16,16,17,17,17,17,17,17,18,23,23,27,27,27,27,28,33,41,42,49,57,58,62,65,67,33861
39139,Richland County ,OH,39,231,249,271,310,337,378,428,480,536,604,644,670,696,722,745,784,903,1029,1136,1257,1406,1646,1926,2351,2939,3694,4475,5715,6539,7161,7725,4,4,4,4,5,6,8,8,10,12,12,16,17,18,18,19,19,19,20,24,24,26,26,26,27,39,46,49,59,72,89,121154
39141,Ross County ,OH,39,74,79,84,100,124,148,182,271,387,484,547,613,692,785,822,856,890,972,1112,1305,1459,1648,1872,2069,2345,2588,2930,3435,3895,4218,4558,2,2,2,2,3,3,4,4,4,4,6,8,10,14,19,22,24,31,31,33,39,44,52,55,55,63,66,66,76,84,87,76666
39143,Sandusky County ,OH,39,95,103,109,115,134,169,221,275,329,377,442,478,517,533,543,554,577,605,639,690,729,828,984,1231,1444,1753,2007,2711,3077,3375,3651,12,13,13,13,14,15,15,15,16,16,17,17,17,19,20,20,20,20,21,22,22,22,25,25,25,29,36,40,47,53,59,58518
39145,Scioto County ,OH,39,18,21,21,34,38,71,100,132,185,226,269,306,350,393,429,464,511,561,669,770,905,1057,1254,1523,1867,2144,2636,3307,3733,3994,4393,0,0,0,0,0,0,0,0,1,1,1,1,3,3,6,6,7,7,7,9,9,9,10,12,12,21,27,31,35,37,46,75314
39147,Seneca County ,OH,39,27,29,31,31,33,41,66,104,153,214,250,292,347,377,400,439,485,510,528,576,624,735,933,1275,1650,1981,2211,2710,3070,3304,3572,2,2,2,2,2,2,2,2,3,3,4,10,11,12,14,14,14,14,14,14,14,14,15,15,15,19,21,23,29,36,42,55178
39149,Shelby County ,OH,39,49,49,51,56,68,75,82,116,157,194,242,288,359,434,498,581,649,718,779,850,956,1093,1249,1513,1767,2040,2357,2719,3045,3290,3552,3,3,3,4,4,4,4,4,4,4,4,4,4,4,6,9,10,14,14,14,14,14,14,15,15,17,18,18,18,18,18,48590
39151,Stark County ,OH,39,817,863,942,1016,1107,1225,1358,1516,1679,1827,2008,2155,2308,2451,2570,2739,2883,3082,3321,3605,3996,4528,5298,6568,8122,10384,12691,15863,18097,19611,21081,102,105,105,111,112,116,120,123,132,139,143,149,151,155,158,168,175,177,178,178,182,186,189,192,194,221,238,252,258,279,350,370606
39153,Summit County ,OH,39,1548,1666,1756,1896,2131,2351,2597,2914,3248,3555,3788,4146,4418,4667,4861,5096,5332,5576,5894,6406,6925,7580,8680,10529,12431,15205,17736,21898,24560,26708,28782,183,192,201,202,206,209,211,212,217,222,228,232,235,236,244,249,252,253,258,260,266,272,280,290,291,337,401,447,490,505,614,541013
39155,Trumbull County ,OH,39,612,656,711,809,939,1053,1159,1300,1421,1524,1629,1699,1744,1778,1813,1848,1896,1990,2082,2174,2362,2544,3011,3852,4969,6167,7266,8696,9733,10488,11046,53,54,55,58,65,78,83,95,103,106,112,114,121,125,127,131,132,132,133,134,134,137,138,139,140,149,162,172,230,251,270,197974
39157,Tuscarawas County ,OH,39,378,399,429,486,552,609,682,722,746,782,812,829,858,877,887,912,936,980,1056,1178,1352,1576,1861,2333,2995,3796,4332,5017,5622,5962,6324,5,8,10,10,10,10,11,11,13,14,14,15,16,18,19,20,20,20,20,22,27,38,48,51,51,67,83,97,111,129,154,91987
39159,Union County ,OH,39,58,62,71,77,85,102,142,178,214,251,289,325,362,402,437,493,545,593,660,720,790,902,1152,1477,1792,2138,2505,2859,3148,3404,3725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,8,14,16,18,19,19,58988
39161,Van Wert County ,OH,39,8,13,16,21,34,49,53,61,68,71,74,79,88,97,105,111,123,140,174,215,287,351,463,656,859,1042,1187,1383,1519,1654,1742,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,5,5,5,5,5,18,18,32,36,37,37,28275
39163,Vinton County ,OH,39,20,22,22,22,22,23,25,26,30,31,32,36,38,40,41,45,47,56,71,85,107,129,162,177,207,247,336,396,449,486,529,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,5,5,5,5,6,6,7,7,10,13,13085
39165,Warren County ,OH,39,419,512,584,725,839,1009,1228,1400,1600,1789,1946,2105,2286,2503,2717,2910,3096,3265,3543,3933,4410,4921,5590,6538,7703,9090,10573,12362,13800,14921,16262,20,20,20,20,21,26,28,30,35,39,40,41,42,42,46,48,49,58,59,60,66,67,70,72,72,77,87,95,105,116,122,234602
39167,Washington County ,OH,39,117,118,119,122,132,146,165,179,197,203,213,222,227,234,240,248,261,268,284,324,373,461,619,833,1124,1408,1835,2280,2559,2857,3102,19,19,20,20,20,20,21,21,22,22,22,23,23,23,23,23,23,23,23,23,24,25,25,27,27,27,29,32,32,37,39,59911
39169,Wayne County ,OH,39,298,306,327,350,362,373,400,446,492,539,593,649,756,819,869,901,936,973,1060,1259,1528,1858,2255,2655,3035,3536,4108,4809,5286,5617,5999,51,52,52,52,51,55,56,58,58,58,60,61,61,64,65,66,68,68,68,68,71,73,80,85,85,95,116,125,133,139,153,115710
39171,Williams County ,OH,39,58,58,59,63,70,76,90,106,123,135,141,147,158,167,180,198,213,237,267,312,363,452,595,797,993,1189,1433,1744,2014,2176,2350,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,6,6,6,9,12,19,35,44,51,36692
39173,Wood County ,OH,39,307,321,334,363,421,494,593,725,910,1043,1146,1230,1320,1438,1537,1706,1902,2105,2243,2401,2590,2808,3138,3658,4243,5008,5757,6715,7391,7932,8616,49,50,51,51,51,51,53,55,58,58,58,60,61,64,65,71,72,81,81,81,81,84,104,105,105,108,114,120,133,143,146,130817
39175,Wyandot County ,OH,39,48,48,55,57,58,63,72,99,119,146,159,173,186,191,197,201,213,223,250,278,302,337,399,533,689,796,946,1180,1389,1542,1686,2,4,4,4,5,5,5,5,5,8,9,10,10,11,11,12,12,13,13,13,13,13,14,15,15,18,20,23,27,29,34,21772
45001,Abbeville County ,SC,45,51,67,86,103,124,153,189,268,289,335,362,388,415,464,491,531,579,638,692,711,747,805,839,866,887,961,1036,1108,1183,1250,1294,0,0,0,0,0,1,1,3,6,8,8,10,10,11,11,11,12,14,15,15,15,17,19,19,19,22,23,23,23,24,26,24527
45003,Aiken County ,SC,45,208,232,274,345,507,695,1016,1224,1491,1868,2121,2237,2354,2444,2511,2671,4149,4384,4509,4760,4934,5140,5387,5688,5875,6330,6892,7551,8214,8829,9536,8,9,9,9,10,12,14,19,21,38,46,56,63,68,76,77,82,84,85,86,87,87,90,91,95,98,105,111,119,132,138,170872
45005,Allendale County ,SC,45,39,40,45,48,61,85,122,146,189,221,250,272,291,306,319,356,383,402,413,424,424,424,438,440,442,445,456,470,485,504,524,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,7,8,8,8,9,9,9,9,9,9,8688
45007,Anderson County ,SC,45,279,341,441,563,777,1021,1383,1678,2064,2335,2599,2879,3146,3360,3695,4028,4463,4733,5006,5219,5566,6051,6465,7016,7273,7998,8741,9545,10558,11614,12659,9,9,10,10,12,20,26,36,45,63,76,92,120,129,146,162,176,184,187,193,202,208,209,210,218,225,239,250,264,276,292,202558
45009,Bamberg County ,SC,45,36,45,66,91,147,184,303,360,439,473,490,516,538,560,583,614,645,650,657,670,692,698,700,711,716,744,779,828,873,927,984,0,0,0,1,1,2,3,9,16,22,27,27,28,30,33,33,33,34,34,34,34,34,34,36,36,37,38,38,38,38,40,14066
45011,Barnwell County ,SC,45,54,54,59,75,95,132,206,280,335,413,459,501,532,552,580,603,709,756,787,852,865,887,900,925,936,973,1025,1115,1251,1375,1528,1,1,1,1,1,1,1,2,3,5,9,11,13,14,16,16,16,17,17,21,25,25,25,25,26,26,26,26,26,28,33,20866
45013,Beaufort County ,SC,45,430,590,857,1121,1457,1981,2483,2986,3621,4105,4359,4559,4749,4974,5194,5412,5622,5757,5875,5970,6103,6214,6384,6586,6739,7126,7519,8059,8606,9223,10028,14,14,15,17,21,22,25,33,46,56,60,64,65,71,74,81,83,84,88,89,91,93,93,93,94,94,94,97,99,100,107,192122
45015,Berkeley County ,SC,45,273,386,599,949,1540,2204,2954,3446,3845,4158,4449,4600,4805,4952,5197,5325,5512,5547,5649,5815,6052,6232,6464,6693,6806,7118,7475,7974,8388,8827,9454,17,19,20,21,24,25,36,52,58,66,73,76,78,84,87,87,88,89,91,93,93,95,96,98,102,103,105,109,109,110,113,227907
45017,Calhoun County ,SC,45,21,33,69,82,105,155,217,271,310,377,392,404,416,424,435,439,453,466,489,500,514,515,520,528,540,554,582,651,715,772,845,1,1,1,1,1,1,1,2,6,11,14,15,15,15,17,17,17,17,17,17,17,18,18,18,18,18,19,19,19,19,20,14553
45019,Charleston County ,SC,45,776,1092,1836,3380,5650,7552,9432,10611,11579,12324,12879,13320,14000,14440,15124,15489,15817,16026,16273,16628,17045,17480,17953,18571,18954,19927,20783,21696,22616,23511,24886,14,15,19,23,36,58,83,125,160,194,214,226,236,246,253,256,260,267,269,271,275,279,285,288,290,293,301,304,313,320,323,411406
45021,Cherokee County ,SC,45,69,92,106,142,185,248,330,474,546,638,717,760,789,901,972,1066,1163,1241,1302,1372,1459,1558,1658,1806,1906,2104,2291,2537,2739,2952,3194,5,6,6,7,7,9,10,16,22,28,31,31,32,33,34,35,36,41,45,48,52,52,56,57,59,64,69,72,75,77,81,57300
